lead_s,config_id,name,model,esn_median,esn_n_censored,esn_cens_rate,esn_median_is_lower_bound,ctrl_median,ctrl_n_censored,ratio,ratio_is_upper_bound
2.0,nres400_sr1.1_leak1.0_ridge1e-08_wo50,,PINN,0.08337207602338026,0,0.0,0,0.3334724387013921,0,3.999809703765509,0
2.0,nres400_sr1.1_leak1.0_ridge1e-08_wo50,,Hybrid,0.08337207602338026,0,0.0,0,0.6002789473683379,0,7.2,0
2.0,nres400_sr1.1_leak1.0_ridge1e-08_wo50,,MLP,0.08337207602338026,0,0.0,0,0.3334713550225388,0,3.999796705662247,0
2.0,nres400_sr1.1_leak1.0_ridge1e-06_wo50,,PINN,0.08337207602338026,0,0.0,0,0.3334724387013921,0,3.999809703765509,0
2.0,nres400_sr1.1_leak1.0_ridge1e-06_wo50,,Hybrid,0.08337207602338026,0,0.0,0,0.6002789473683379,0,7.2,0
2.0,nres400_sr1.1_leak1.0_ridge1e-06_wo50,,MLP,0.08337207602338026,0,0.0,0,0.3334713550225388,0,3.999796705662247,0
2.0,nres1600_sr0.9_leak0.5_ridge1e-08_wo50,,PINN,0.08336833069201077,0,0.0,0,0.3334724387013921,0,3.999989395653677,0
2.0,nres1600_sr0.9_leak0.5_ridge1e-08_wo50,,Hybrid,0.08336833069201077,0,0.0,0,0.6002789473683379,0,7.200323460787046,0
2.0,nres1600_sr0.9_leak0.5_ridge1e-08_wo50,,MLP,0.08336833069201077,0,0.0,0,0.3334713550225388,0,3.999976396966474,0
2.0,nres1600_sr0.95_leak1.0_ridge1e-08_wo50,,PINN,0.0833683222392878,0,0.0,0,0.3334724387013921,0,3.9999898012130233,0
2.0,nres1600_sr0.95_leak1.0_ridge1e-08_wo50,,Hybrid,0.0833683222392878,0,0.0,0,0.6002789473683379,0,7.200324190828599,0
2.0,nres1600_sr0.95_leak1.0_ridge1e-08_wo50,,MLP,0.0833683222392878,0,0.0,0,0.3334713550225388,0,3.999976802524502,0
2.0,nres1600_sr0.95_leak1.0_ridge1e-06_wo50,,PINN,0.0833683222392878,0,0.0,0,0.3334724387013921,0,3.9999898012130233,0
2.0,nres1600_sr0.95_leak1.0_ridge1e-06_wo50,,Hybrid,0.0833683222392878,0,0.0,0,0.6002789473683379,0,7.200324190828599,0
2.0,nres1600_sr0.95_leak1.0_ridge1e-06_wo50,,MLP,0.0833683222392878,0,0.0,0,0.3334713550225388,0,3.999976802524502,0
2.0,nres1600_sr1.1_leak1.0_ridge1e-08_wo50,,PINN,0.0833683222392878,0,0.0,0,0.3334724387013921,0,3.9999898012130233,0
2.0,nres1600_sr1.1_leak1.0_ridge1e-08_wo50,,Hybrid,0.0833683222392878,0,0.0,0,0.6002789473683379,0,7.200324190828599,0
2.0,nres1600_sr1.1_leak1.0_ridge1e-08_wo50,,MLP,0.0833683222392878,0,0.0,0,0.3334713550225388,0,3.999976802524502,0
2.0,nres1600_sr1.1_leak1.0_ridge1e-06_wo50,,PINN,0.0833683222392878,0,0.0,0,0.3334724387013921,0,3.9999898012130233,0
2.0,nres1600_sr1.1_leak1.0_ridge1e-06_wo50,,Hybrid,0.0833683222392878,0,0.0,0,0.6002789473683379,0,7.200324190828599,0
2.0,nres1600_sr1.1_leak1.0_ridge1e-06_wo50,,MLP,0.0833683222392878,0,0.0,0,0.3334713550225388,0,3.999976802524502,0
4.0,nres400_sr0.7_leak0.1_ridge1e-06_wo50,,PINN,0.18341030892643317,3,0.10344827586206896,1,0.41683998042572057,0,2.2727183813474587,1
4.0,nres400_sr0.7_leak0.1_ridge1e-06_wo50,,Hybrid,0.18341030892643317,3,0.10344827586206896,1,0.48353503611701854,0,2.636356914435856,1
4.0,nres400_sr0.7_leak0.1_ridge1e-06_wo50,,MLP,0.18341030892643317,3,0.10344827586206896,1,0.2667771991355039,0,1.454537646749778,1
4.0,nres800_sr0.7_leak0.1_ridge1e-06_wo50,,PINN,0.18340986717266894,2,0.06896551724137931,1,0.41683998042572057,0,2.272723855327215,1
4.0,nres800_sr0.7_leak0.1_ridge1e-06_wo50,,Hybrid,0.18340986717266894,2,0.06896551724137931,1,0.48353503611701854,0,2.6363632642610253,1
4.0,nres800_sr0.7_leak0.1_ridge1e-06_wo50,,MLP,0.18340986717266894,2,0.06896551724137931,1,0.2667771991355039,0,1.4545411500917222,1
4.0,nres400_sr0.9_leak0.1_ridge0.0001_wo50,,PINN,0.1834098485445157,2,0.06896551724137931,1,0.41683998042572057,0,2.272724086158049,1
4.0,nres400_sr0.9_leak0.1_ridge0.0001_wo50,,Hybrid,0.1834098485445157,2,0.06896551724137931,1,0.48353503611701854,0,2.636363532025157,1
4.0,nres400_sr0.9_leak0.1_ridge0.0001_wo50,,MLP,0.1834098485445157,2,0.06896551724137931,1,0.2667771991355039,0,1.4545412978232408,1
4.0,nres400_sr0.95_leak0.1_ridge0.0001_wo50,,PINN,0.1834098485445157,2,0.06896551724137931,1,0.41683998042572057,0,2.272724086158049,1
4.0,nres400_sr0.95_leak0.1_ridge0.0001_wo50,,Hybrid,0.1834098485445157,2,0.06896551724137931,1,0.48353503611701854,0,2.636363532025157,1
4.0,nres400_sr0.95_leak0.1_ridge0.0001_wo50,,MLP,0.1834098485445157,2,0.06896551724137931,1,0.2667771991355039,0,1.4545412978232408,1
4.0,nres1600_sr1.1_leak0.25_ridge0.0001_wo50,,PINN,0.1834098485445157,3,0.10344827586206896,1,0.41683998042572057,0,2.272724086158049,1
4.0,nres1600_sr1.1_leak0.25_ridge0.0001_wo50,,Hybrid,0.1834098485445157,3,0.10344827586206896,1,0.48353503611701854,0,2.636363532025157,1
4.0,nres1600_sr1.1_leak0.25_ridge0.0001_wo50,,MLP,0.1834098485445157,3,0.10344827586206896,1,0.2667771991355039,0,1.4545412978232408,1
4.0,nres1600_sr0.7_leak0.1_ridge1e-06_wo50,,PINN,0.18340984128576565,3,0.10344827586206896,1,0.41683998042572057,0,2.272724176104891,1
4.0,nres1600_sr0.7_leak0.1_ridge1e-06_wo50,,Hybrid,0.18340984128576565,3,0.10344827586206896,1,0.48353503611701854,0,2.6363636363636362,1
4.0,nres1600_sr0.7_leak0.1_ridge1e-06_wo50,,MLP,0.18340984128576565,3,0.10344827586206896,1,0.2667771991355039,0,1.4545413553891362,1
4.0,nres800_sr0.7_leak0.1_ridge1e-08_wo50,,PINN,0.18340948872689466,1,0.034482758620689655,1,0.41683998042572057,0,2.2727285448487065,1
4.0,nres800_sr0.7_leak0.1_ridge1e-08_wo50,,Hybrid,0.18340948872689466,1,0.034482758620689655,1,0.48353503611701854,0,2.636368704113367,1
4.0,nres800_sr0.7_leak0.1_ridge1e-08_wo50,,MLP,0.18340948872689466,1,0.034482758620689655,1,0.2667771991355039,0,1.4545441513811082,1
4.0,nres800_sr0.9_leak0.1_ridge1e-08_wo50,,PINN,0.18340927786593397,1,0.034482758620689655,1,0.41683998042572057,0,2.2727311577466467,1
4.0,nres800_sr0.9_leak0.1_ridge1e-08_wo50,,Hybrid,0.18340927786593397,1,0.034482758620689655,1,0.48353503611701854,0,2.636371735079108,1
4.0,nres800_sr0.9_leak0.1_ridge1e-08_wo50,,MLP,0.18340927786593397,1,0.034482758620689655,1,0.2667771991355039,0,1.4545458236333555,1
4.0,nres800_sr0.9_leak0.1_ridge1e-06_wo50,,PINN,0.18340927786593397,2,0.06896551724137931,1,0.41683998042572057,0,2.2727311577466467,1
4.0,nres800_sr0.9_leak0.1_ridge1e-06_wo50,,Hybrid,0.18340927786593397,2,0.06896551724137931,1,0.48353503611701854,0,2.636371735079108,1
4.0,nres800_sr0.9_leak0.1_ridge1e-06_wo50,,MLP,0.18340927786593397,2,0.06896551724137931,1,0.2667771991355039,0,1.4545458236333555,1
4.0,nres800_sr0.95_leak0.1_ridge1e-06_wo50,,PINN,0.18340927786593397,1,0.034482758620689655,1,0.41683998042572057,0,2.2727311577466467,1
4.0,nres800_sr0.95_leak0.1_ridge1e-06_wo50,,Hybrid,0.18340927786593397,1,0.034482758620689655,1,0.48353503611701854,0,2.636371735079108,1
4.0,nres800_sr0.95_leak0.1_ridge1e-06_wo50,,MLP,0.18340927786593397,1,0.034482758620689655,1,0.2667771991355039,0,1.4545458236333555,1
4.0,nres1600_sr0.9_leak0.1_ridge1e-06_wo50,,PINN,0.18340927786593397,2,0.06896551724137931,1,0.41683998042572057,0,2.2727311577466467,1
4.0,nres1600_sr0.9_leak0.1_ridge1e-06_wo50,,Hybrid,0.18340927786593397,2,0.06896551724137931,1,0.48353503611701854,0,2.636371735079108,1
4.0,nres1600_sr0.9_leak0.1_ridge1e-06_wo50,,MLP,0.18340927786593397,2,0.06896551724137931,1,0.2667771991355039,0,1.4545458236333555,1
4.0,nres1600_sr0.95_leak0.1_ridge1e-06_wo50,,PINN,0.18340927786593397,2,0.06896551724137931,1,0.41683998042572057,0,2.2727311577466467,1
4.0,nres1600_sr0.95_leak0.1_ridge1e-06_wo50,,Hybrid,0.18340927786593397,2,0.06896551724137931,1,0.48353503611701854,0,2.636371735079108,1
4.0,nres1600_sr0.95_leak0.1_ridge1e-06_wo50,,MLP,0.18340927786593397,2,0.06896551724137931,1,0.2667771991355039,0,1.4545458236333555,1
4.0,nres800_sr0.7_leak0.1_ridge0.0001_wo50,,PINN,0.16673666138402155,1,0.034482758620689655,1,0.41683998042572057,0,2.4999899660079588,1
4.0,nres800_sr0.7_leak0.1_ridge0.0001_wo50,,Hybrid,0.16673666138402155,1,0.034482758620689655,1,0.48353503611701854,0,2.899992311848916,1
4.0,nres800_sr0.7_leak0.1_ridge0.0001_wo50,,MLP,0.16673666138402155,1,0.034482758620689655,1,0.2667771991355039,0,1.5999912492014747,1
4.0,nres800_sr0.9_leak0.1_ridge0.0001_wo50,,PINN,0.16673666138402155,0,0.0,0,0.41683998042572057,0,2.4999899660079588,0
4.0,nres800_sr0.9_leak0.1_ridge0.0001_wo50,,Hybrid,0.16673666138402155,0,0.0,0,0.48353503611701854,0,2.899992311848916,0
4.0,nres800_sr0.9_leak0.1_ridge0.0001_wo50,,MLP,0.16673666138402155,0,0.0,0,0.2667771991355039,0,1.5999912492014747,0
4.0,nres1600_sr0.9_leak0.25_ridge0.0001_wo50,,PINN,0.16673666138402155,3,0.10344827586206896,1,0.41683998042572057,0,2.4999899660079588,1
4.0,nres1600_sr0.9_leak0.25_ridge0.0001_wo50,,Hybrid,0.16673666138402155,3,0.10344827586206896,1,0.48353503611701854,0,2.899992311848916,1
4.0,nres1600_sr0.9_leak0.25_ridge0.0001_wo50,,MLP,0.16673666138402155,3,0.10344827586206896,1,0.2667771991355039,0,1.5999912492014747,1
4.0,nres1600_sr0.95_leak0.25_ridge0.0001_wo50,,PINN,0.16673666138402155,3,0.10344827586206896,1,0.41683998042572057,0,2.4999899660079588,1
4.0,nres1600_sr0.95_leak0.25_ridge0.0001_wo50,,Hybrid,0.16673666138402155,3,0.10344827586206896,1,0.48353503611701854,0,2.899992311848916,1
4.0,nres1600_sr0.95_leak0.25_ridge0.0001_wo50,,MLP,0.16673666138402155,3,0.10344827586206896,1,0.2667771991355039,0,1.5999912492014747,1
4.0,nres400_sr0.9_leak0.1_ridge1e-06_wo50,,PINN,0.1667366444785756,3,0.10344827586206896,1,0.41683998042572057,0,2.499990219482205,1
4.0,nres400_sr0.9_leak0.1_ridge1e-06_wo50,,Hybrid,0.1667366444785756,3,0.10344827586206896,1,0.48353503611701854,0,2.899992605879442,1
4.0,nres400_sr0.9_leak0.1_ridge1e-06_wo50,,MLP,0.1667366444785756,3,0.10344827586206896,1,0.2667771991355039,0,1.5999914114247558,1
4.0,nres400_sr0.95_leak0.1_ridge1e-06_wo50,,PINN,0.1667366444785756,2,0.06896551724137931,1,0.41683998042572057,0,2.499990219482205,1
4.0,nres400_sr0.95_leak0.1_ridge1e-06_wo50,,Hybrid,0.1667366444785756,2,0.06896551724137931,1,0.48353503611701854,0,2.899992605879442,1
4.0,nres400_sr0.95_leak0.1_ridge1e-06_wo50,,MLP,0.1667366444785756,2,0.06896551724137931,1,0.2667771991355039,0,1.5999914114247558,1
4.0,nres400_sr0.9_leak0.25_ridge0.0001_wo50,,PINN,0.1667366321305508,2,0.06896551724137931,1,0.41683998042572057,0,2.499990404624131,1
4.0,nres400_sr0.9_leak0.25_ridge0.0001_wo50,,Hybrid,0.1667366321305508,2,0.06896551724137931,1,0.48353503611701854,0,2.899992820644369,1
4.0,nres400_sr0.9_leak0.25_ridge0.0001_wo50,,MLP,0.1667366321305508,2,0.06896551724137931,1,0.2667771991355039,0,1.5999915299154162,1
4.0,nres400_sr0.95_leak0.25_ridge0.0001_wo50,,PINN,0.1667366321305508,3,0.10344827586206896,1,0.41683998042572057,0,2.499990404624131,1
4.0,nres400_sr0.95_leak0.25_ridge0.0001_wo50,,Hybrid,0.1667366321305508,3,0.10344827586206896,1,0.48353503611701854,0,2.899992820644369,1
4.0,nres400_sr0.95_leak0.25_ridge0.0001_wo50,,MLP,0.1667366321305508,3,0.10344827586206896,1,0.2667771991355039,0,1.5999915299154162,1
4.0,nres400_sr0.7_leak0.25_ridge1e-06_wo50,,PINN,0.16673661921231542,3,0.10344827586206896,1,0.41683998042572057,0,2.4999905983156228,1
4.0,nres400_sr0.7_leak0.25_ridge1e-06_wo50,,Hybrid,0.16673661921231542,3,0.10344827586206896,1,0.48353503611701854,0,2.8999930453268057,1
4.0,nres400_sr0.7_leak0.25_ridge1e-06_wo50,,MLP,0.16673661921231542,3,0.10344827586206896,1,0.2667771991355039,0,1.5999916538777903,1
4.0,nres400_sr0.9_leak0.25_ridge1e-06_wo50,,PINN,0.16673661921231542,3,0.10344827586206896,1,0.41683998042572057,0,2.4999905983156228,1
4.0,nres400_sr0.9_leak0.25_ridge1e-06_wo50,,Hybrid,0.16673661921231542,3,0.10344827586206896,1,0.48353503611701854,0,2.8999930453268057,1
4.0,nres400_sr0.9_leak0.25_ridge1e-06_wo50,,MLP,0.16673661921231542,3,0.10344827586206896,1,0.2667771991355039,0,1.5999916538777903,1
4.0,nres400_sr1.1_leak0.25_ridge0.0001_wo50,,PINN,0.16673661921231542,3,0.10344827586206896,1,0.41683998042572057,0,2.4999905983156228,1
4.0,nres400_sr1.1_leak0.25_ridge0.0001_wo50,,Hybrid,0.16673661921231542,3,0.10344827586206896,1,0.48353503611701854,0,2.8999930453268057,1
4.0,nres400_sr1.1_leak0.25_ridge0.0001_wo50,,MLP,0.16673661921231542,3,0.10344827586206896,1,0.2667771991355039,0,1.5999916538777903,1
4.0,nres400_sr0.95_leak0.25_ridge1e-06_wo50,,PINN,0.16673661670239426,3,0.10344827586206896,1,0.41683998042572057,0,2.499990635948504,1
4.0,nres400_sr0.95_leak0.25_ridge1e-06_wo50,,Hybrid,0.16673661670239426,3,0.10344827586206896,1,0.48353503611701854,0,2.8999930889810073,1
4.0,nres400_sr0.95_leak0.25_ridge1e-06_wo50,,MLP,0.16673661670239426,3,0.10344827586206896,1,0.2667771991355039,0,1.5999916779627994,1
4.0,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,PINN,0.16673661670239426,3,0.10344827586206896,1,0.41683998042572057,0,2.499990635948504,1
4.0,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,Hybrid,0.16673661670239426,3,0.10344827586206896,1,0.48353503611701854,0,2.8999930889810073,1
4.0,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,MLP,0.16673661670239426,3,0.10344827586206896,1,0.2667771991355039,0,1.5999916779627994,1
4.0,nres800_sr0.9_leak0.25_ridge1e-06_wo50,,PINN,0.16673661670239426,1,0.034482758620689655,1,0.41683998042572057,0,2.499990635948504,1
4.0,nres800_sr0.9_leak0.25_ridge1e-06_wo50,,Hybrid,0.16673661670239426,1,0.034482758620689655,1,0.48353503611701854,0,2.8999930889810073,1
4.0,nres800_sr0.9_leak0.25_ridge1e-06_wo50,,MLP,0.16673661670239426,1,0.034482758620689655,1,0.2667771991355039,0,1.5999916779627994,1
4.0,nres800_sr0.95_leak0.25_ridge1e-06_wo50,,PINN,0.16673661670239426,2,0.06896551724137931,1,0.41683998042572057,0,2.499990635948504,1
4.0,nres800_sr0.95_leak0.25_ridge1e-06_wo50,,Hybrid,0.16673661670239426,2,0.06896551724137931,1,0.48353503611701854,0,2.8999930889810073,1
4.0,nres800_sr0.95_leak0.25_ridge1e-06_wo50,,MLP,0.16673661670239426,2,0.06896551724137931,1,0.2667771991355039,0,1.5999916779627994,1
4.0,nres800_sr0.95_leak0.25_ridge1e-05_wo50,paper-ESN(w50),PINN,0.16673661670239426,2,0.06896551724137931,1,0.41683998042572057,0,2.499990635948504,1
4.0,nres800_sr0.95_leak0.25_ridge1e-05_wo50,paper-ESN(w50),Hybrid,0.16673661670239426,2,0.06896551724137931,1,0.48353503611701854,0,2.8999930889810073,1
4.0,nres800_sr0.95_leak0.25_ridge1e-05_wo50,paper-ESN(w50),MLP,0.16673661670239426,2,0.06896551724137931,1,0.2667771991355039,0,1.5999916779627994,1
4.0,nres400_sr0.7_leak0.1_ridge0.0001_wo50,,PINN,0.16673644248371922,3,0.10344827586206896,1,0.41683998042572057,0,2.4999932481252407,1
4.0,nres400_sr0.7_leak0.1_ridge0.0001_wo50,,Hybrid,0.16673644248371922,3,0.10344827586206896,1,0.48353503611701854,0,2.8999961191101504,1
4.0,nres400_sr0.7_leak0.1_ridge0.0001_wo50,,MLP,0.16673644248371922,3,0.10344827586206896,1,0.2667771991355039,0,1.5999933497534773,1
4.0,nres800_sr0.95_leak0.1_ridge0.0001_wo50,,PINN,0.16673644248371922,0,0.0,0,0.41683998042572057,0,2.4999932481252407,0
4.0,nres800_sr0.95_leak0.1_ridge0.0001_wo50,,Hybrid,0.16673644248371922,0,0.0,0,0.48353503611701854,0,2.8999961191101504,0
4.0,nres800_sr0.95_leak0.1_ridge0.0001_wo50,,MLP,0.16673644248371922,0,0.0,0,0.2667771991355039,0,1.5999933497534773,0
4.0,nres800_sr1.1_leak0.25_ridge1e-06_wo50,,PINN,0.16673644248371922,2,0.06896551724137931,1,0.41683998042572057,0,2.4999932481252407,1
4.0,nres800_sr1.1_leak0.25_ridge1e-06_wo50,,Hybrid,0.16673644248371922,2,0.06896551724137931,1,0.48353503611701854,0,2.8999961191101504,1
4.0,nres800_sr1.1_leak0.25_ridge1e-06_wo50,,MLP,0.16673644248371922,2,0.06896551724137931,1,0.2667771991355039,0,1.5999933497534773,1
4.0,nres1600_sr0.9_leak0.1_ridge0.0001_wo50,,PINN,0.16673644248371922,2,0.06896551724137931,1,0.41683998042572057,0,2.4999932481252407,1
4.0,nres1600_sr0.9_leak0.1_ridge0.0001_wo50,,Hybrid,0.16673644248371922,2,0.06896551724137931,1,0.48353503611701854,0,2.8999961191101504,1
4.0,nres1600_sr0.9_leak0.1_ridge0.0001_wo50,,MLP,0.16673644248371922,2,0.06896551724137931,1,0.2667771991355039,0,1.5999933497534773,1
4.0,nres1600_sr0.95_leak0.1_ridge0.0001_wo50,,PINN,0.16673644248371922,2,0.06896551724137931,1,0.41683998042572057,0,2.4999932481252407,1
4.0,nres1600_sr0.95_leak0.1_ridge0.0001_wo50,,Hybrid,0.16673644248371922,2,0.06896551724137931,1,0.48353503611701854,0,2.8999961191101504,1
4.0,nres1600_sr0.95_leak0.1_ridge0.0001_wo50,,MLP,0.16673644248371922,2,0.06896551724137931,1,0.2667771991355039,0,1.5999933497534773,1
4.0,nres1600_sr1.1_leak0.5_ridge1e-06_wo50,,PINN,0.16673644248371922,1,0.034482758620689655,1,0.41683998042572057,0,2.4999932481252407,1
4.0,nres1600_sr1.1_leak0.5_ridge1e-06_wo50,,Hybrid,0.16673644248371922,1,0.034482758620689655,1,0.48353503611701854,0,2.8999961191101504,1
4.0,nres1600_sr1.1_leak0.5_ridge1e-06_wo50,,MLP,0.16673644248371922,1,0.034482758620689655,1,0.2667771991355039,0,1.5999933497534773,1
4.0,nres400_sr1.1_leak0.1_ridge0.0001_wo50,,PINN,0.1667362428842445,2,0.06896551724137931,1,0.41683998042572057,0,2.4999962408599363,1
4.0,nres400_sr1.1_leak0.1_ridge0.0001_wo50,,Hybrid,0.1667362428842445,2,0.06896551724137931,1,0.48353503611701854,0,2.899999590687128,1
4.0,nres400_sr1.1_leak0.1_ridge0.0001_wo50,,MLP,0.1667362428842445,2,0.06896551724137931,1,0.2667771991355039,0,1.5999952651008946,1
4.0,nres1600_sr1.1_leak0.1_ridge0.0001_wo50,,PINN,0.16673622594955972,2,0.06896551724137931,1,0.41683998042572057,0,2.4999964947738538,1
4.0,nres1600_sr1.1_leak0.1_ridge0.0001_wo50,,Hybrid,0.16673622594955972,2,0.06896551724137931,1,0.48353503611701854,0,2.8999998852276727,1
4.0,nres1600_sr1.1_leak0.1_ridge0.0001_wo50,,MLP,0.16673622594955972,2,0.06896551724137931,1,0.2667771991355039,0,1.599995427605565,1
4.0,nres800_sr1.1_leak0.1_ridge1e-06_wo50,,PINN,0.16673621935069605,1,0.034482758620689655,1,0.41683998042572057,0,2.4999965937153803,1
4.0,nres800_sr1.1_leak0.1_ridge1e-06_wo50,,Hybrid,0.16673621935069605,1,0.034482758620689655,1,0.48353503611701854,0,2.9,1
4.0,nres800_sr1.1_leak0.1_ridge1e-06_wo50,,MLP,0.16673621935069605,1,0.034482758620689655,1,0.2667771991355039,0,1.5999954909280498,1
4.0,nres800_sr0.95_leak0.25_ridge0.0001_wo50,,PINN,0.16673608329995204,2,0.06896551724137931,1,0.41683998042572057,0,2.499998633624138,1
4.0,nres800_sr0.95_leak0.25_ridge0.0001_wo50,,Hybrid,0.16673608329995204,2,0.06896551724137931,1,0.48353503611701854,0,2.9000023662973833,1
4.0,nres800_sr0.95_leak0.25_ridge0.0001_wo50,,MLP,0.16673608329995204,2,0.06896551724137931,1,0.2667771991355039,0,1.5999967964677544,1
4.0,nres800_sr1.1_leak0.1_ridge0.0001_wo50,,PINN,0.16673608329995204,0,0.0,0,0.41683998042572057,0,2.499998633624138,0
4.0,nres800_sr1.1_leak0.1_ridge0.0001_wo50,,Hybrid,0.16673608329995204,0,0.0,0,0.48353503611701854,0,2.9000023662973833,0
4.0,nres800_sr1.1_leak0.1_ridge0.0001_wo50,,MLP,0.16673608329995204,0,0.0,0,0.2667771991355039,0,1.5999967964677544,0
4.0,nres1600_sr0.7_leak0.1_ridge0.0001_wo50,,PINN,0.16673608329995204,1,0.034482758620689655,1,0.41683998042572057,0,2.499998633624138,1
4.0,nres1600_sr0.7_leak0.1_ridge0.0001_wo50,,Hybrid,0.16673608329995204,1,0.034482758620689655,1,0.48353503611701854,0,2.9000023662973833,1
4.0,nres1600_sr0.7_leak0.1_ridge0.0001_wo50,,MLP,0.16673608329995204,1,0.034482758620689655,1,0.2667771991355039,0,1.5999967964677544,1
4.0,nres1600_sr0.7_leak0.25_ridge0.0001_wo50,,PINN,0.16673608329995204,3,0.10344827586206896,1,0.41683998042572057,0,2.499998633624138,1
4.0,nres1600_sr0.7_leak0.25_ridge0.0001_wo50,,Hybrid,0.16673608329995204,3,0.10344827586206896,1,0.48353503611701854,0,2.9000023662973833,1
4.0,nres1600_sr0.7_leak0.25_ridge0.0001_wo50,,MLP,0.16673608329995204,3,0.10344827586206896,1,0.2667771991355039,0,1.5999967964677544,1
4.0,nres1600_sr1.1_leak0.25_ridge1e-06_wo50,,PINN,0.16673608329995204,3,0.10344827586206896,1,0.41683998042572057,0,2.499998633624138,1
4.0,nres1600_sr1.1_leak0.25_ridge1e-06_wo50,,Hybrid,0.16673608329995204,3,0.10344827586206896,1,0.48353503611701854,0,2.9000023662973833,1
4.0,nres1600_sr1.1_leak0.25_ridge1e-06_wo50,,MLP,0.16673608329995204,3,0.10344827586206896,1,0.2667771991355039,0,1.5999967964677544,1
4.0,nres800_sr0.9_leak0.25_ridge0.0001_wo50,,PINN,0.16673599217028823,2,0.06896551724137931,1,0.41683998042572057,0,2.5,1
4.0,nres800_sr0.9_leak0.25_ridge0.0001_wo50,,Hybrid,0.16673599217028823,2,0.06896551724137931,1,0.48353503611701854,0,2.9000039512955427,1
4.0,nres800_sr0.9_leak0.25_ridge0.0001_wo50,,MLP,0.16673599217028823,2,0.06896551724137931,1,0.2667771991355039,0,1.5999976709470332,1
4.0,nres400_sr1.1_leak0.1_ridge1e-06_wo50,,PINN,0.16673577380245774,2,0.06896551724137931,1,0.41683998042572057,0,2.5000032741598504,1
4.0,nres400_sr1.1_leak0.1_ridge1e-06_wo50,,Hybrid,0.16673577380245774,2,0.06896551724137931,1,0.48353503611701854,0,2.9000077493261442,1
4.0,nres400_sr1.1_leak0.1_ridge1e-06_wo50,,MLP,0.16673577380245774,2,0.06896551724137931,1,0.2667771991355039,0,1.599999766406287,1
4.0,nres400_sr0.7_leak0.25_ridge0.0001_wo50,,PINN,0.16673570715084907,2,0.06896551724137931,1,0.41683998042572057,0,2.5000042735213115,1
4.0,nres400_sr0.7_leak0.25_ridge0.0001_wo50,,Hybrid,0.16673570715084907,2,0.06896551724137931,1,0.48353503611701854,0,2.9000089085870187,1
4.0,nres400_sr0.7_leak0.25_ridge0.0001_wo50,,MLP,0.16673570715084907,2,0.06896551724137931,1,0.2667771991355039,0,1.6000004059966912,1
4.0,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,PINN,0.16673570715084907,2,0.06896551724137931,1,0.41683998042572057,0,2.5000042735213115,1
4.0,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,Hybrid,0.16673570715084907,2,0.06896551724137931,1,0.48353503611701854,0,2.9000089085870187,1
4.0,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,MLP,0.16673570715084907,2,0.06896551724137931,1,0.2667771991355039,0,1.6000004059966912,1
4.0,nres800_sr0.95_leak0.25_ridge1e-05_wo200,paper-ESN(w200),PINN,0.16673570715084907,1,0.034482758620689655,1,0.41683998042572057,0,2.5000042735213115,1
4.0,nres800_sr0.95_leak0.25_ridge1e-05_wo200,paper-ESN(w200),Hybrid,0.16673570715084907,1,0.034482758620689655,1,0.48353503611701854,0,2.9000089085870187,1
4.0,nres800_sr0.95_leak0.25_ridge1e-05_wo200,paper-ESN(w200),MLP,0.16673570715084907,1,0.034482758620689655,1,0.2667771991355039,0,1.6000004059966912,1
4.0,nres1600_sr0.9_leak0.5_ridge0.0001_wo50,,PINN,0.16673570715084907,2,0.06896551724137931,1,0.41683998042572057,0,2.5000042735213115,1
4.0,nres1600_sr0.9_leak0.5_ridge0.0001_wo50,,Hybrid,0.16673570715084907,2,0.06896551724137931,1,0.48353503611701854,0,2.9000089085870187,1
4.0,nres1600_sr0.9_leak0.5_ridge0.0001_wo50,,MLP,0.16673570715084907,2,0.06896551724137931,1,0.2667771991355039,0,1.6000004059966912,1
4.0,nres1600_sr1.1_leak0.1_ridge1e-06_wo50,,PINN,0.16673570715084907,1,0.034482758620689655,1,0.41683998042572057,0,2.5000042735213115,1
4.0,nres1600_sr1.1_leak0.1_ridge1e-06_wo50,,Hybrid,0.16673570715084907,1,0.034482758620689655,1,0.48353503611701854,0,2.9000089085870187,1
4.0,nres1600_sr1.1_leak0.1_ridge1e-06_wo50,,MLP,0.16673570715084907,1,0.034482758620689655,1,0.2667771991355039,0,1.6000004059966912,1
4.0,nres1600_sr1.1_leak0.5_ridge1e-08_wo50,,PINN,0.16673570715084907,2,0.06896551724137931,1,0.41683998042572057,0,2.5000042735213115,1
4.0,nres1600_sr1.1_leak0.5_ridge1e-08_wo50,,Hybrid,0.16673570715084907,2,0.06896551724137931,1,0.48353503611701854,0,2.9000089085870187,1
4.0,nres1600_sr1.1_leak0.5_ridge1e-08_wo50,,MLP,0.16673570715084907,2,0.06896551724137931,1,0.2667771991355039,0,1.6000004059966912,1
