stage,lead_s,seed,config_id,name,n_res,sr,leak,ridge,washout,n_clips,median,q1,q3,mean,n_censored,cens_rate,median_estimable,median_is_lower_bound,median_strict,n_censored_strict,n_clips_nonfinite,rms_median,median_uncens,rank_in_lead
Stage1,32.0,42,nres400_sr0.7_leak0.25_ridge1e-06_wo50,,400,0.7,0.25,1e-06,50,29,1.3172172381459148,0.817039948807178,3.3180586723776457,1.8594034301422246,5,0.1724137931034483,1,1,1.3172172381459148,5,0,64.88199545689052,0.9754055901733807,87.0
Stage1,32.0,42,nres400_sr0.7_leak0.5_ridge1e-08_wo50,,400,0.7,0.5,1e-08,50,29,1.317213600856789,0.7836584059072296,1.7840740433078395,1.464406171150566,2,0.06896551724137931,1,1,1.317213600856789,2,0,69.59578433119088,1.1838261914296595,88.0
Stage1,32.0,42,nres800_sr1.1_leak0.5_ridge1e-06_wo50,,800,1.1,0.5,1e-06,50,29,1.3005400109725258,0.56690237337898,3.81826453287717,1.8714771841457645,7,0.2413793103448276,1,1,1.3005400109725258,7,0,20.71901891535683,0.883719420923395,89.0
Stage1,32.0,42,nres800_sr0.7_leak0.1_ridge1e-08_wo50,,800,0.7,0.1,1e-08,50,29,1.267198404192186,0.6502733042443296,2.7178068522490264,1.7789091413593636,7,0.2413793103448276,1,1,1.267198404192186,7,0,63.161878995761626,0.8336799645793249,90.0
Stage1,32.0,42,nres800_sr0.9_leak1.0_ridge1e-06_wo50,,800,0.9,1.0,1e-06,50,29,1.2505206247496403,0.8003358934971629,3.401423426667872,1.8806774905003762,6,0.20689655172413793,1,1,1.2505206247496403,6,0,20.050549578056938,1.0671089523357296,91.0
Stage1,32.0,42,nres400_sr0.7_leak0.1_ridge1e-08_wo50,,400,0.7,0.1,1e-08,50,29,1.233850982171134,0.7503129870781322,2.767813441030853,1.7702849422337927,6,0.20689655172413793,1,1,1.233850982171134,6,0,62.03212780344188,1.0170909782923143,92.0
Stage1,32.0,42,nres400_sr0.9_leak1.0_ridge1e-06_wo50,,400,0.9,1.0,1e-06,50,29,1.2338509635977175,0.616924036013371,2.334299900111887,1.619068515052725,6,0.20689655172413793,1,1,1.2338509635977175,6,0,42.51182982363574,0.7836595915097746,93.0
Stage1,32.0,42,nres400_sr0.7_leak0.25_ridge1e-08_wo50,,400,0.7,0.25,1e-08,50,29,1.2338466483942625,0.750311964766297,2.551070471597427,1.653568749650975,3,0.10344827586206896,1,1,1.2338466483942625,3,0,83.79179902621863,0.9754053868859742,94.0
Stage1,32.0,42,nres1600_sr1.1_leak0.25_ridge1e-08_wo50,,1600,1.1,0.25,1e-08,50,29,1.2171773202499026,0.4335136872736598,2.084197172530722,1.6466698296996887,6,0.20689655172413793,1,1,1.2171773202499026,6,0,111.28668698744264,0.7836587245603681,95.0
Stage1,32.0,42,nres400_sr0.95_leak1.0_ridge1e-08_wo50,,400,0.95,1.0,1e-08,50,29,1.217177301927478,0.5835767677274362,2.5010466372557882,1.657015592200161,5,0.1724137931034483,1,1,1.217177301927478,5,0,30.60039141449749,0.6919546437418234,96.0
Stage1,32.0,42,nres400_sr0.95_leak1.0_ridge1e-06_wo50,,400,0.95,1.0,1e-06,50,29,1.217177301927478,0.5835767677274362,2.5010466372557882,1.6805892216501817,5,0.1724137931034483,1,1,1.217177301927478,5,0,31.26832530250027,0.6919546437418234,96.0
Stage1,32.0,42,nres400_sr0.9_leak1.0_ridge0.0001_wo50,,400,0.9,1.0,0.0001,50,29,1.200499441680904,0.7336411813744235,3.7015336380051167,1.850201153666408,7,0.2413793103448276,1,1,1.200499441680904,7,0,30.777678199307356,0.8420354860216008,98.0
Stage1,32.0,42,nres800_sr0.9_leak1.0_ridge1e-08_wo50,,800,0.9,1.0,1e-08,50,29,1.1838742115369314,0.7669890719762193,2.734482612719745,1.788685275669664,6,0.20689655172413793,1,1,1.1838742115369314,6,0,19.73829891150717,1.0671089523357296,99.0
Stage1,32.0,42,nres400_sr0.9_leak0.5_ridge0.0001_wo50,,400,0.9,0.5,0.0001,50,29,1.1838299785869992,0.6836201387704932,2.8511817320220274,1.7501602202469855,6,0.20689655172413793,1,1,1.1838299785869992,6,0,48.44888506429251,0.950441666666535,100.0
Stage1,32.0,42,nres800_sr1.1_leak1.0_ridge1e-08_wo50,,800,1.1,1.0,1e-08,50,29,1.1838299785869992,0.8503548387096469,3.0679505417004336,1.7679853917761748,5,0.1724137931034483,1,1,1.1838299785869992,5,0,35.48117788228947,1.0504407410841168,100.0
Stage1,32.0,42,nres800_sr1.1_leak1.0_ridge1e-06_wo50,,800,1.1,1.0,1e-06,50,29,1.1838299785869992,0.8503548387096469,3.2847079169292686,1.7852339463828015,7,0.2413793103448276,1,1,1.1838299785869992,7,0,34.372438466650394,1.0087548586267445,100.0
Stage1,32.0,42,nres400_sr0.9_leak1.0_ridge1e-08_wo50,,400,0.9,1.0,1e-08,50,29,1.1672003049358182,0.616924036013371,2.1675647429759692,1.4937291301349176,4,0.13793103448275862,1,1,1.1672003049358182,4,0,73.4790309617924,0.8170100489223628,103.0
Stage1,32.0,42,nres400_sr1.1_leak0.1_ridge1e-06_wo50,,400,1.1,0.1,1e-06,50,29,1.1671563169167598,0.7503130929791002,3.8682693874648066,1.807656886672749,7,0.2413793103448276,1,1,1.1671563169167598,7,0,56.90197305169114,0.9003936238282222,104.0
Stage1,32.0,42,nres1600_sr0.95_leak0.25_ridge1e-08_wo50,,1600,0.95,0.25,1e-08,50,29,1.1504827617008004,0.45018887187325163,2.8511817320220274,1.6495442379910639,6,0.20689655172413793,1,1,1.1504827617008004,6,0,113.32773346069094,0.6836171852547892,105.0
Stage1,32.0,42,nres1600_sr0.9_leak0.25_ridge1e-08_wo50,,1600,0.9,0.25,1e-08,50,29,1.1504808788869383,0.5168835195581778,2.8511817320220274,1.6610445582152733,6,0.20689655172413793,1,1,1.1504808788869383,6,0,105.16945292604446,0.7836587245603681,106.0
Stage1,32.0,42,nres400_sr1.1_leak0.1_ridge1e-08_wo50,,400,1.1,0.1,1e-08,50,29,1.133808993576281,0.5835999634336986,2.517723145171317,1.6483952442089664,5,0.1724137931034483,1,1,1.133808993576281,5,0,72.26410319738083,0.8920384222373059,107.0
Stage1,32.0,42,nres400_sr0.9_leak0.1_ridge1e-06_wo50,,400,0.9,0.1,1e-06,50,29,1.1171305222456311,0.8003358934971629,3.9849826925193383,1.9387473717832713,8,0.27586206896551724,1,1,1.1171305222456311,8,0,40.68825429095034,1.0170909782923143,108.0
Stage1,32.0,42,nres800_sr1.1_leak0.5_ridge1e-08_wo50,,800,1.1,0.5,1e-08,50,29,1.100456932361368,0.5502308434006409,2.2009181825341884,1.6524207518840124,5,0.1724137931034483,1,1,1.100456932361368,5,0,47.6517276966935,0.9920806247066274,109.0
Stage1,32.0,42,nres400_sr0.95_leak0.1_ridge1e-08_wo50,,400,0.95,0.1,1e-08,50,29,1.0671143629588187,0.666947019109756,2.8345081546417816,1.7599366249469934,5,0.1724137931034483,1,1,1.0671143629588187,5,0,65.05537223825908,0.8336807702316946,110.0
Stage1,32.0,42,nres800_sr0.9_leak0.1_ridge1e-08_wo50,,800,0.9,0.1,1e-08,50,29,1.0504367506728158,0.8003329611206027,3.384735714031706,1.747288073924843,6,0.20689655172413793,1,1,1.0504367506728158,6,0,83.03521003116907,0.9003757115749202,111.0
Stage1,32.0,42,nres800_sr1.1_leak0.1_ridge1e-08_wo50,,800,1.1,0.1,1e-08,50,29,1.0170942041423778,0.533557262331442,2.184244422187817,1.6322969557697327,6,0.20689655172413793,1,1,1.0170942041423778,6,0,96.74479863991665,0.7003199561204383,112.0
Stage1,32.0,42,nres800_sr0.95_leak0.5_ridge1e-08_wo50,,800,0.95,0.5,1e-08,50,29,1.0170941425360027,0.5335559019222273,1.5173603964165636,1.4672836214600629,5,0.1724137931034483,1,1,1.0170941425360027,5,0,85.97532922702759,0.8753640342111169,113.0
Stage1,32.0,42,nres400_sr0.7_leak1.0_ridge1e-06_wo50,,400,0.7,1.0,1e-06,50,29,1.0170936344425314,0.6836510233917181,1.7507268649282537,1.544327354068731,5,0.1724137931034483,1,1,1.0170936344425314,5,0,76.3513148405827,0.8336811712377763,114.0
Stage1,32.0,42,nres400_sr0.9_leak0.1_ridge1e-08_wo50,,400,0.9,0.1,1e-08,50,29,1.0170934559963598,0.6836165727847288,3.151440823326709,1.723714339870683,7,0.2413793103448276,1,1,1.0170934559963598,7,0,62.70014273231055,0.8336997814921006,115.0
Stage1,32.0,42,nres400_sr0.95_leak0.25_ridge1e-08_wo50,,400,0.95,0.25,1e-08,50,29,1.0170934559963598,0.7336383655492682,1.6340804269101454,1.5006292709662046,3,0.10344827586206896,1,1,1.0170934559963598,3,0,62.532463909268685,0.9253876580924807,115.0
Stage1,32.0,42,nres400_sr0.95_leak0.25_ridge1e-06_wo50,,400,0.95,0.25,1e-06,50,29,1.0170934559963598,0.7336383655492682,2.084286258813961,1.6598913646028701,6,0.20689655172413793,1,1,1.0170934559963598,6,0,62.63730194170898,0.8336832223928781,115.0
Stage1,32.0,42,nres800_sr0.7_leak0.5_ridge1e-06_wo50,,800,0.7,0.5,1e-06,50,29,1.0170934559963598,0.5835759013746866,3.9849826925193383,1.79960750271282,8,0.27586206896551724,1,1,1.0170934559963598,8,0,81.09934600613377,0.7169680455429877,115.0
Stage1,32.0,42,nres400_sr0.95_leak0.5_ridge1e-08_wo50,,400,0.95,0.5,1e-08,50,29,1.0170909782923143,0.7836603415559491,2.1675647429759692,1.593771504340075,5,0.1724137931034483,1,1,1.0170909782923143,5,0,69.4661420516834,0.8837040750484846,119.0
Stage1,32.0,42,nres400_sr0.95_leak0.5_ridge1e-06_wo50,,400,0.95,0.5,1e-06,50,29,1.0170909782923143,0.7836603415559491,2.2009251630621947,1.609295202740213,5,0.1724137931034483,1,1,1.0170909782923143,5,0,65.2676093792303,0.8837040750484846,119.0
Stage1,32.0,42,nres400_sr0.9_leak0.5_ridge1e-08_wo50,,400,0.9,0.5,1e-08,50,29,1.0170878136201793,0.616925955308723,1.6173395255978846,1.5397250989562326,6,0.20689655172413793,1,1,1.0170878136201793,6,0,69.45785255722237,0.8170463450291265,121.0
Stage1,32.0,42,nres400_sr0.9_leak0.5_ridge1e-06_wo50,,400,0.9,0.5,1e-06,50,29,1.0170878136201793,0.616925955308723,1.6173395255978846,1.5500742955276288,6,0.20689655172413793,1,1,1.0170878136201793,6,0,69.43225793776811,0.8170463450291265,121.0
Stage1,32.0,42,nres800_sr0.7_leak1.0_ridge1e-08_wo50,,800,0.7,1.0,1e-08,50,29,1.0170876328187433,0.6169240115975754,1.450606325553096,1.5075330697911502,6,0.20689655172413793,1,1,1.0170876328187433,6,0,79.1511604275212,0.8003338845578867,123.0
Stage1,32.0,42,nres800_sr0.9_leak0.25_ridge1e-08_wo50,,800,0.9,0.25,1e-08,50,29,1.0004197927833047,0.5002098576369463,2.6177501369269294,1.4994825333793482,4,0.13793103448275862,1,1,1.0004197927833047,4,0,102.35824082701546,0.7669866090132018,124.0
Stage1,32.0,42,nres800_sr0.9_leak0.5_ridge1e-08_wo50,,800,0.9,0.5,1e-08,50,29,0.98374685318689,0.5168835195581778,1.5839980052402325,1.4201364399888603,4,0.13793103448275862,1,1,0.98374685318689,4,0,102.07700667296449,0.9337201969742637,125.0
Stage1,32.0,42,nres800_sr0.95_leak0.1_ridge1e-08_wo50,,800,0.95,0.1,1e-08,50,29,0.9837423538047005,0.7836595915097746,3.3847497824195,1.726013358625029,7,0.2413793103448276,1,1,0.9837423538047005,7,0,95.96595931365972,0.8670308120931178,126.0
Stage1,32.0,42,nres400_sr0.7_leak1.0_ridge1e-08_wo50,,400,0.7,1.0,1e-08,50,29,0.9503937719202327,0.6836510233917181,1.5172946653525514,1.343094675749251,2,0.06896551724137931,1,1,0.9503937719202327,2,0,80.68163744465772,0.883701962558689,127.0
Stage1,32.0,42,nres1600_sr0.9_leak1.0_ridge1e-06_wo50,,1600,0.9,1.0,1e-06,50,29,0.9337258267536583,0.40016694227894334,3.017917065220388,1.6374701961542355,7,0.2413793103448276,1,1,0.9337258267536583,7,0,101.87384569492448,0.4751980278759049,128.0
Stage1,32.0,42,nres400_sr0.7_leak1.0_ridge0.0001_wo50,,400,0.7,1.0,0.0001,50,29,0.9337199600447548,0.7002927088877016,1.7174518772627039,1.4569333818719028,4,0.13793103448275862,1,1,0.9337199600447548,4,0,73.2328118796286,0.8170095579450205,129.0
Stage1,32.0,42,nres1600_sr0.7_leak1.0_ridge1e-06_wo50,,1600,0.7,1.0,1e-06,50,29,0.9170521512759144,0.40016648056030135,2.9178877434650863,1.644944105591319,5,0.1724137931034483,1,1,0.9170521512759144,5,0,98.20574992001428,0.7002929945030756,130.0
Stage1,32.0,42,nres800_sr0.95_leak0.25_ridge1e-08_wo50,,800,0.95,0.25,1e-08,50,29,0.8670284629980713,0.500210264332317,1.5006219642221197,1.3942657210323897,5,0.1724137931034483,1,1,0.8670284629980713,5,0,110.68366758965699,0.7669867429591477,131.0
Stage1,32.0,42,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,29,0.8336799608514411,0.3668208382916731,1.9508074268818518,1.3775926545884791,4,0.13793103448275862,1,1,0.8336799608514411,4,0,125.61122281038142,0.7503106821788208,132.0
Stage1,32.0,42,nres400_sr1.1_leak1.0_ridge1e-08_wo50,,400,1.1,1.0,1e-08,50,29,0.8003327624173835,0.5168835195581778,2.3843215653751457,1.5581274747347489,5,0.1724137931034483,1,1,0.8003327624173835,5,0,50.42962688823744,0.6669441213904435,133.0
Stage1,32.0,42,nres400_sr1.1_leak1.0_ridge1e-06_wo50,,400,1.1,1.0,1e-06,50,29,0.8003327624173835,0.5168835195581778,2.3676479879949,1.5535278667767698,6,0.20689655172413793,1,1,0.8003327624173835,6,0,50.40057025619125,0.6335966929210883,133.0
Stage1,32.0,42,nres400_sr1.1_leak1.0_ridge0.0001_wo50,,400,1.1,1.0,0.0001,50,29,0.8003327624173835,0.5168806921676321,2.434354603854956,1.5282298625705453,5,0.1724137931034483,1,1,0.8003327624173835,5,0,30.08257312349884,0.6335971630582966,133.0
Stage1,32.0,42,nres800_sr1.1_leak0.25_ridge1e-08_wo50,,800,1.1,0.25,1e-08,50,29,0.7670170947985753,0.5669020560649471,1.5839941465208174,1.363218524516625,3,0.10344827586206896,1,1,0.7670170947985753,3,0,101.04185171853636,0.7253012814603039,136.0
Stage1,32.0,42,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,29,0.7336393941780628,0.516883908501903,2.6010765691758024,1.4609585413739083,4,0.13793103448275862,1,1,0.7336393941780628,4,0,105.58789849196091,0.6169240115975754,137.0
Stage1,32.0,42,nres1600_sr1.1_leak1.0_ridge1e-06_wo50,,1600,1.1,1.0,1e-06,50,29,0.7336371114637359,0.3668342627297534,2.1675650594319507,1.4230126755565096,6,0.20689655172413793,1,1,0.7336371114637359,6,0,92.45617065755131,0.46686051675936824,138.0
Stage1,32.0,42,nres800_sr0.7_leak0.5_ridge1e-08_wo50,,800,0.7,0.5,1e-08,50,29,0.7003199561204383,0.4668625267667039,1.1504763793408586,1.0567652894029491,3,0.10344827586206896,1,1,0.7003199561204383,3,0,125.32251777368423,0.6335979592475751,139.0
Stage1,32.0,42,nres1600_sr0.95_leak1.0_ridge1e-06_wo50,,1600,0.95,1.0,1e-06,50,29,0.6836171852547892,0.3834933586337623,3.9849844120865896,1.6518431997846843,9,0.3103448275862069,1,1,0.6836171852547892,9,0,103.06104124965468,0.491872184844123,140.0
Stage1,32.0,42,nres1600_sr0.95_leak0.5_ridge1e-08_wo50,,1600,0.95,0.5,1e-08,50,29,0.4501869268751051,0.3001259600614361,1.1838300881269106,1.2120055351590282,5,0.1724137931034483,1,1,0.4501869268751051,5,0,134.83352388145659,0.3334733613804275,141.0
Stage1,32.0,42,nres1600_sr0.9_leak0.5_ridge1e-08_wo50,,1600,0.9,0.5,1e-08,50,29,0.4335152756442966,0.28345115209627636,1.2004991436260752,1.247652800721905,5,0.1724137931034483,1,1,0.4335152756442966,5,0,130.20019945124272,0.3668284085372022,142.0
Stage1,32.0,42,nres1600_sr1.1_leak0.5_ridge1e-08_wo50,,1600,1.1,0.5,1e-08,50,29,0.43351301188639013,0.2000839430547785,1.1004575483239023,1.1596849442265342,5,0.1724137931034483,1,1,0.43351301188639013,5,0,131.79894857663942,0.32514356042992176,143.0
Stage1,32.0,42,nres1600_sr1.1_leak1.0_ridge1e-08_wo50,,1600,1.1,1.0,1e-08,50,29,0.31681140872115066,0.23343004924356592,0.7002938549483133,0.7221437326089561,2,0.06896551724137931,1,1,0.31681140872115066,2,0,127.84841416747462,0.3001252067092075,144.0
Stage1,32.0,42,nres1600_sr0.9_leak1.0_ridge1e-08_wo50,,1600,0.9,1.0,1e-08,50,29,0.31679838512354763,0.1834171313648767,0.7503136166653945,0.8279369565669604,3,0.10344827586206896,1,1,0.31679838512354763,3,0,130.2236052246851,0.2751155283461806,145.0
Stage1,32.0,42,nres1600_sr0.95_leak1.0_ridge1e-08_wo50,,1600,0.95,1.0,1e-08,50,29,0.2667779886147912,0.20008409361363988,0.5835786417210365,0.8095384754732171,2,0.06896551724137931,1,1,0.2667779886147912,2,0,130.75977952103406,0.26677796151929556,146.0
Stage1,32.0,42,nres1600_sr0.7_leak1.0_ridge1e-08_wo50,,1600,0.7,1.0,1e-08,50,29,0.25010395773200855,0.18340927786593397,0.8336783875563469,0.9797245340206543,4,0.13793103448275862,1,1,0.25010395773200855,4,0,134.9816526973992,0.2000839430547785,147.0
Stage1,64.0,42,nres800_sr0.9_leak0.1_ridge0.0001_wo50,,800,0.9,0.1,0.0001,50,29,3.984990179087653,3.9849826925193383,3.9849958001944774,3.625662951176376,22,0.7586206896551724,0,1,3.984990179087653,22,0,1.1166318696625357,2.567859941520112,1.0
Stage1,64.0,42,nres800_sr0.9_leak0.25_ridge0.0001_wo50,,800,0.9,0.25,0.0001,50,29,3.984990179087653,3.8849663863143284,3.9849958001944774,3.621061067458428,20,0.6896551724137931,0,1,3.984990179087653,20,0,1.2265217508517412,2.784495256166883,1.0
Stage1,64.0,42,nres800_sr0.95_leak0.1_ridge0.0001_wo50,,800,0.95,0.1,0.0001,50,29,3.984990179087653,3.9849826925193383,3.9849958001944774,3.6095638563248116,22,0.7586206896551724,0,1,3.984990179087653,22,0,1.2651515626345373,2.4843760027307766,1.0
Stage1,64.0,42,nres800_sr0.95_leak0.25_ridge1e-05_wo50,paper-ESN(w50),800,0.95,0.25,1e-05,50,29,3.984990179087653,3.8349212644695285,3.98499898628954,3.636587541663434,21,0.7241379310344828,0,1,3.984990179087653,21,0,1.7382278168616114,2.4009989322840184,1.0
Stage1,64.0,42,nres800_sr0.95_leak0.25_ridge0.0001_wo50,,800,0.95,0.25,0.0001,50,29,3.984990179087653,3.9849826925193383,3.9849958001944774,3.648083764788694,22,0.7586206896551724,0,1,3.984990179087653,22,0,1.3424320252359856,2.4010969924129313,1.0
Stage1,64.0,42,nres1600_sr0.7_leak0.1_ridge0.0001_wo50,,1600,0.7,0.1,0.0001,50,29,3.984990179087653,3.9349841541765045,3.9849962049334433,3.7458310837347457,21,0.7241379310344828,0,1,3.984990179087653,21,0,0.6541269291528273,3.3597953981381394,1.0
Stage1,64.0,42,nres1600_sr0.7_leak0.25_ridge0.0001_wo50,,1600,0.7,0.25,0.0001,50,29,3.984990179087653,3.9849826925193383,3.9849958001944774,3.7205295523642774,22,0.7586206896551724,0,1,3.984990179087653,22,0,1.0879120453590803,3.068068379194301,1.0
Stage1,64.0,42,nres1600_sr0.9_leak0.5_ridge0.0001_wo50,,1600,0.9,0.5,0.0001,50,29,3.984990179087653,3.9849834009052927,3.9849958001944774,3.6958077832166083,23,0.7931034482758621,0,1,3.984990179087653,23,0,1.0122066534927345,2.9013372153941503,1.0
Stage1,64.0,42,nres800_sr0.7_leak0.25_ridge0.0001_wo50,,800,0.7,0.25,0.0001,50,29,3.984989726530003,3.9849826925193383,3.9849958001944774,3.678557256526677,22,0.7586206896551724,0,1,3.984989726530003,22,0,0.9238829662576317,2.167657007039452,9.0
Stage1,64.0,42,nres800_sr0.95_leak0.25_ridge1e-05_wo200,paper-ESN(w200),800,0.95,0.25,1e-05,200,29,3.984989726530003,3.9349841541765045,3.9849962049334433,3.5135473736900256,21,0.7241379310344828,0,1,3.984989726530003,21,0,1.6301449673586057,2.2592741819390767,9.0
Stage1,64.0,42,nres800_sr1.1_leak0.1_ridge0.0001_wo50,,800,1.1,0.1,0.0001,50,29,3.984989726530003,3.751561874248921,3.9849958001944774,3.6187618953575704,20,0.6896551724137931,0,1,3.984989726530003,20,0,1.5070881648505188,2.9012046398617883,9.0
Stage1,64.0,42,nres1600_sr0.9_leak0.25_ridge0.0001_wo50,,1600,0.9,0.25,0.0001,50,29,3.984989726530003,3.9849826925193383,3.9849956424816355,3.63773635843748,22,0.7586206896551724,0,1,3.984989726530003,22,0,0.6072902194631701,3.084629776543615,9.0
Stage1,64.0,42,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,29,3.984987982338893,3.734887151896146,3.9849956424816355,3.5647161386617245,21,0.7241379310344828,0,1,3.984987982338893,21,0,0.9863125626307014,2.6094291932229794,13.0
Stage1,64.0,42,nres1600_sr0.9_leak0.1_ridge0.0001_wo50,,1600,0.9,0.1,0.0001,50,29,3.984987982338893,3.8849419766147832,3.9849956424816355,3.751578168937197,20,0.6896551724137931,0,1,3.984987982338893,20,0,1.1851415971018713,3.2346930426823164,13.0
Stage1,64.0,42,nres400_sr0.7_leak0.1_ridge0.0001_wo50,,400,0.7,0.1,0.0001,50,29,3.9849878163605013,3.0012474927841026,3.9850009753608893,3.268620673532024,18,0.6206896551724138,0,1,3.9849878163605013,18,0,2.5239945177915257,2.0175020565252737,15.0
Stage1,64.0,42,nres800_sr0.7_leak0.1_ridge0.0001_wo50,,800,0.7,0.1,0.0001,50,29,3.9849878163605013,3.7349030807879444,3.9849955488770092,3.78435055950691,20,0.6896551724137931,0,1,3.9849878163605013,20,0,1.936894153245448,3.3347328895715123,15.0
Stage1,64.0,42,nres800_sr0.7_leak0.5_ridge0.0001_wo50,,800,0.7,0.5,0.0001,50,29,3.9849878163605013,3.48479528908004,3.9849956424816355,3.4290269752931173,19,0.6551724137931034,0,1,3.9849878163605013,19,0,1.784513206277887,2.501093645904575,15.0
Stage1,64.0,42,nres800_sr0.7_leak1.0_ridge0.0001_wo50,,800,0.7,1.0,0.0001,50,29,3.9849878163605013,1.8674403939485273,3.9849956424816355,3.0064366466777193,15,0.5172413793103449,0,1,3.9849878163605013,15,0,2.5826290896092816,1.8007829997900444,15.0
Stage1,64.0,42,nres800_sr0.95_leak0.5_ridge0.0001_wo50,,800,0.95,0.5,0.0001,50,29,3.9849878163605013,3.217999148011387,3.9849955488770092,3.27839026043014,18,0.6206896551724138,0,1,3.9849878163605013,18,0,2.384785657280483,1.8842089181283939,15.0
Stage1,64.0,42,nres800_sr1.1_leak0.5_ridge0.0001_wo50,,800,1.1,0.5,0.0001,50,29,3.9849878163605013,2.6177506022683303,3.9849955488770092,3.262293018717458,18,0.6206896551724138,0,1,3.9849878163605013,18,0,2.221930455245312,2.3509882423618897,15.0
Stage1,64.0,42,nres1600_sr0.7_leak0.1_ridge1e-06_wo50,,1600,0.7,0.1,1e-06,50,29,3.9849878163605013,2.767830129305487,3.9849956424816355,3.3939565960009634,19,0.6551724137931034,0,1,3.9849878163605013,19,0,1.8266872051454164,2.134267910914758,15.0
Stage1,64.0,42,nres800_sr1.1_leak0.25_ridge0.0001_wo50,,800,1.1,0.25,0.0001,50,29,3.9849863619537844,3.2847039848196165,3.984994361395678,3.4089040306838747,19,0.6551724137931034,0,1,3.9849863619537844,19,0,1.613347983297789,2.217686257270003,22.0
Stage1,64.0,42,nres1600_sr0.9_leak0.1_ridge1e-06_wo50,,1600,0.9,0.1,1e-06,50,29,3.9849863619537844,3.5514905273936606,3.9849956424816355,3.5307962703376377,18,0.6206896551724138,0,1,3.9849863619537844,18,0,1.6246749046596765,2.6344241729834152,22.0
Stage1,64.0,42,nres800_sr0.7_leak1.0_ridge1e-06_wo50,,800,0.7,1.0,1e-06,50,29,3.98498499387874,1.7007054766497323,3.9849956424816355,2.9029462795951075,15,0.5172413793103449,0,1,3.98498499387874,15,0,3.75677143114954,1.6924107061610068,24.0
Stage1,64.0,42,nres1600_sr0.7_leak0.25_ridge1e-06_wo50,,1600,0.7,0.25,1e-06,50,29,3.98498499387874,2.7844883784363264,3.9849956424816355,3.267463196430688,18,0.6206896551724138,0,1,3.98498499387874,18,0,1.0176889073020245,1.7340609741577282,24.0
Stage1,64.0,42,nres800_sr0.7_leak0.25_ridge1e-06_wo50,,800,0.7,0.25,1e-06,50,29,3.9849844120865896,2.3343016346172796,3.9849955488770092,3.2599921506443232,16,0.5517241379310345,0,1,3.9849844120865896,16,0,2.5461547897554757,2.2676198649731703,26.0
Stage1,64.0,42,nres800_sr0.9_leak0.5_ridge0.0001_wo50,,800,0.9,0.5,0.0001,50,29,3.9849844120865896,2.6178626931168765,3.984992390868854,3.247917595368215,16,0.5517241379310345,0,1,3.9849844120865896,16,0,2.1757565792596343,2.0842027418837006,26.0
Stage1,64.0,42,nres800_sr0.95_leak0.1_ridge1e-06_wo50,,800,0.95,0.1,1e-06,50,29,3.9849844120865896,2.8345161290321563,3.9849956424816355,3.288163153601915,17,0.5862068965517241,0,1,3.9849844120865896,17,0,2.307885102402068,2.5761306828669746,26.0
Stage1,64.0,42,nres800_sr0.95_leak0.5_ridge1e-06_wo50,,800,0.95,0.5,1e-06,50,29,3.9849844120865896,1.483957117519207,3.984992390868854,2.9920619331565956,16,0.5517241379310345,0,1,3.9849844120865896,16,0,2.9376431389327866,1.3672371916508048,26.0
Stage1,64.0,42,nres800_sr1.1_leak0.1_ridge1e-06_wo50,,800,1.1,0.1,1e-06,50,29,3.9849844120865896,2.95123108250732,3.9849955488770092,3.2870184922882175,16,0.5517241379310345,0,1,3.9849844120865896,16,0,2.214853974024743,2.6344385835545836,26.0
Stage1,64.0,42,nres800_sr1.1_leak0.5_ridge1e-08_wo50,,800,1.1,0.5,1e-08,50,29,3.9849844120865896,2.567859941520112,3.9849955488770092,3.1547766650881206,16,0.5517241379310345,0,1,3.9849844120865896,16,0,2.234469005648283,2.167568436368299,26.0
Stage1,64.0,42,nres800_sr1.1_leak0.5_ridge1e-06_wo50,,800,1.1,0.5,1e-06,50,29,3.9849844120865896,2.567859941520112,3.9849955488770092,3.155351616928006,16,0.5517241379310345,0,1,3.9849844120865896,16,0,2.2151947010530244,2.184242039724978,26.0
Stage1,64.0,42,nres1600_sr0.9_leak0.25_ridge1e-06_wo50,,1600,0.9,0.25,1e-06,50,29,3.9849844120865896,1.9841580646739345,3.9849958001944774,3.1076257836518475,16,0.5517241379310345,0,1,3.9849844120865896,16,0,2.0489601301550766,1.967481344380019,26.0
Stage1,64.0,42,nres1600_sr0.9_leak0.5_ridge1e-06_wo50,,1600,0.9,0.5,1e-06,50,29,3.9849844120865896,1.66736754777439,3.984994361395678,2.9426149282133744,16,0.5517241379310345,0,1,3.9849844120865896,16,0,2.8603487400786176,1.4672833531666925,26.0
Stage1,64.0,42,nres1600_sr0.7_leak1.0_ridge1e-06_wo50,,1600,0.7,1.0,1e-06,50,29,3.9849834009052927,2.1343251461985346,3.9849955488770092,3.018510301824747,15,0.5172413793103449,0,1,3.9849834009052927,15,0,3.482411190376631,2.12593771541422,35.0
