trial,model,level,rep,sigma_theta_deg,sigma_omega,dth1_deg,dw1,dth2_deg,dw2,horizon_s,censored
0,PINN,th0.1,17,0.1,0.0,0.010901767884547078,0.0,-0.12915249518398467,0.0,3.325,0
0,PINN,th0.1,18,0.1,0.0,-0.08864523337668695,-0.0,-0.06665343449386198,0.0,5.833333333333333,0
0,PINN,th0.1,19,0.1,0.0,0.131542289888885,-0.0,0.04248690924065094,-0.0,3.3333333333333335,0
0,PINN,th0.45,0,0.45,0.0,0.6099420785993886,-0.0,0.06560394811521461,0.0,1.9416666666666667,0
0,PINN,th0.45,1,0.45,0.0,0.022677740829568662,-0.0,0.6044718106930979,0.0,2.216666666666667,0
0,PINN,th0.45,2,0.45,0.0,0.43461001165010443,0.0,0.1681811606144003,0.0,2.4583333333333335,0
0,PINN,th0.45,3,0.45,0.0,0.42531623267454466,0.0,-0.07254186021095578,0.0,2.175,0
0,PINN,th0.45,4,0.45,0.0,0.5574992451379928,0.0,0.3473546683396988,0.0,2.4583333333333335,0
0,PINN,th0.45,5,0.45,0.0,-0.2771716226655792,0.0,-0.32028106436741877,-0.0,5.833333333333333,0
0,PINN,th0.45,6,0.45,0.0,0.1959040917352398,-0.0,0.6148109848761856,-0.0,3.6083333333333334,0
0,PINN,th0.45,7,0.45,0.0,-0.058562268478374944,0.0,-0.13751228554411513,-0.0,3.591666666666667,0
0,PINN,th0.45,8,0.45,0.0,0.9431103696620164,-0.0,0.1336100813376083,-0.0,1.325,0
0,PINN,th0.45,9,0.45,0.0,0.006306976353056025,-0.0,0.1981732837898205,-0.0,5.325,0
0,PINN,th0.45,10,0.45,0.0,0.25947596773702386,-0.0,0.0004752820313086506,-0.0,2.466666666666667,0
0,PINN,th0.45,11,0.45,0.0,0.9258666788874662,-0.0,-0.24574497809896892,0.0,1.05,0
0,PINN,th0.45,12,0.45,0.0,0.27486905141009205,-0.0,-0.21921289048499168,-0.0,2.183333333333333,0
0,PINN,th0.45,13,0.45,0.0,0.17270600975282616,0.0,0.46015585163921796,-0.0,4.708333333333333,0
0,PINN,th0.45,14,0.45,0.0,-0.021493776459925548,0.0,0.7534640583117633,-0.0,1.9666666666666666,0
0,PINN,th0.45,15,0.45,0.0,-0.3998865833213822,-0.0,0.6262462172257223,0.0,1.35,0
0,PINN,th0.45,16,0.45,0.0,0.17419162442526367,-0.0,0.9654542234962609,-0.0,2.2,0
0,PINN,th0.45,17,0.45,0.0,0.04905795548046185,0.0,-0.5811862283279311,0.0,2.175,0
0,PINN,th0.45,18,0.45,0.0,-0.39890355019509127,-0.0,-0.2999404552223789,0.0,5.041666666666667,0
0,PINN,th0.45,19,0.45,0.0,0.5919403044999825,-0.0,0.19119109158292924,-0.0,2.183333333333333,0
0,PINN,th0.5,0,0.5,0.0,0.6777134206659874,-0.0,0.07289327568357178,0.0,1.9333333333333333,0
0,PINN,th0.5,1,0.5,0.0,0.025197489810631843,-0.0,0.6716353452145531,0.0,2.2083333333333335,0
0,PINN,th0.5,2,0.5,0.0,0.4829000129445604,0.0,0.18686795623822253,0.0,2.2083333333333335,0
0,PINN,th0.5,3,0.5,0.0,0.4725735918606052,0.0,-0.08060206690106199,0.0,1.95,0
0,PINN,th0.5,4,0.5,0.0,0.6194436057088808,0.0,0.38594963148855416,0.0,2.4583333333333335,0
0,PINN,th0.5,5,0.5,0.0,-0.30796846962842134,0.0,-0.3558678492971319,-0.0,5.825,0
0,PINN,th0.5,6,0.5,0.0,0.2176712130391553,-0.0,0.683123316529095,-0.0,3.3583333333333334,0
0,PINN,th0.5,7,0.5,0.0,-0.06506918719819438,0.0,-0.15279142838235013,-0.0,3.591666666666667,0
0,PINN,th0.5,8,0.5,0.0,1.0479004107355738,-0.0,0.1484556459306759,-0.0,1.3166666666666667,0
0,PINN,th0.5,9,0.5,0.0,0.0070077515033955835,-0.0,0.22019253754424498,-0.0,5.058333333333334,0
0,PINN,th0.5,10,0.5,0.0,0.28830663081891533,-0.0,0.0005280911458985006,-0.0,2.4583333333333335,0
0,PINN,th0.5,11,0.5,0.0,1.0287407543194067,-0.0,-0.273049975665521,0.0,1.0416666666666667,0
0,PINN,th0.5,12,0.5,0.0,0.3054100571223245,-0.0,-0.2435698783166574,-0.0,2.175,0
0,PINN,th0.5,13,0.5,0.0,0.19189556639202907,0.0,0.5112842795991311,-0.0,4.7,0
0,PINN,th0.5,14,0.5,0.0,-0.023881973844361717,0.0,0.8371822870130703,-0.0,1.6166666666666667,0
0,PINN,th0.5,15,0.5,0.0,-0.4443184259126469,-0.0,0.6958291302508025,0.0,1.075,0
0,PINN,th0.5,16,0.5,0.0,0.19354624936140405,-0.0,1.0727269149958452,-0.0,2.191666666666667,0
0,PINN,th0.5,17,0.5,0.0,0.054508839422735385,0.0,-0.6457624759199234,0.0,2.1666666666666665,0
0,PINN,th0.5,18,0.5,0.0,-0.4432261668834347,-0.0,-0.33326717246930987,0.0,4.716666666666667,0
0,PINN,th0.5,19,0.5,0.0,0.657711449444425,-0.0,0.2124345462032547,-0.0,2.175,0
0,PINN,th1.0,0,1.0,0.0,1.3554268413319748,-0.0,0.14578655136714355,0.0,1.0416666666666667,0
0,PINN,th1.0,1,1.0,0.0,0.050394979621263686,-0.0,1.3432706904291063,0.0,1.075,0
0,PINN,th1.0,2,1.0,0.0,0.9658000258891208,0.0,0.37373591247644505,0.0,1.9166666666666667,0
0,PINN,th1.0,3,1.0,0.0,0.9451471837212104,0.0,-0.16120413380212398,0.0,1.0583333333333333,0
0,PINN,th1.0,4,1.0,0.0,1.2388872114177616,0.0,0.7718992629771083,0.0,1.9166666666666667,0
0,PINN,th1.0,5,1.0,0.0,-0.6159369392568427,0.0,-0.7117356985942638,-0.0,5.591666666666667,0
0,PINN,th1.0,6,1.0,0.0,0.4353424260783106,-0.0,1.36624663305819,-0.0,2.2,0
0,PINN,th1.0,7,1.0,0.0,-0.13013837439638876,0.0,-0.30558285676470026,-0.0,3.3333333333333335,0
0,PINN,th1.0,8,1.0,0.0,2.0958008214711477,-0.0,0.2969112918613518,-0.0,0.775,0
0,PINN,th1.0,9,1.0,0.0,0.014015503006791167,-0.0,0.44038507508848995,-0.0,2.775,0
0,PINN,th1.0,10,1.0,0.0,0.5766132616378307,-0.0,0.0010561822917970012,-0.0,1.9416666666666667,0
0,PINN,th1.0,11,1.0,0.0,2.0574815086388134,-0.0,-0.546099951331042,0.0,0.75,0
0,PINN,th1.0,12,1.0,0.0,0.610820114244649,-0.0,-0.4871397566333148,-0.0,1.0666666666666667,0
0,PINN,th1.0,13,1.0,0.0,0.38379113278405813,0.0,1.0225685591982623,-0.0,2.5,0
0,PINN,th1.0,14,1.0,0.0,-0.047763947688723433,0.0,1.6743645740261406,-0.0,1.05,0
0,PINN,th1.0,15,1.0,0.0,-0.8886368518252938,-0.0,1.391658260501605,0.0,0.7916666666666666,0
0,PINN,th1.0,16,1.0,0.0,0.3870924987228081,-0.0,2.1454538299916903,-0.0,1.0583333333333333,0
0,PINN,th1.0,17,1.0,0.0,0.10901767884547077,0.0,-1.2915249518398468,0.0,1.05,0
0,PINN,th1.0,18,1.0,0.0,-0.8864523337668694,-0.0,-0.6665343449386197,0.0,1.9583333333333333,0
0,PINN,th1.0,19,1.0,0.0,1.31542289888885,-0.0,0.4248690924065094,-0.0,1.3166666666666667,0
0,PINN,w0.03,0,0.0,0.03,0.0,-0.03247636145420586,0.0,0.00797551775101632,5.591666666666667,0
0,PINN,w0.03,1,0.0,0.03,0.0,-0.06700732600727351,0.0,0.0009750792583005772,5.041666666666667,0
0,PINN,w0.03,2,0.0,0.03,0.0,0.08807179816545502,0.0,0.017027265149843842,3.0833333333333335,0
0,PINN,w0.03,3,0.0,0.03,0.0,0.07964181865005834,-0.0,0.02223252586904548,3.3333333333333335,0
0,PINN,w0.03,4,0.0,0.03,0.0,0.009127642273586903,0.0,0.011446446142955513,5.841666666666667,0
0,PINN,w0.03,5,0.0,0.03,-0.0,0.028363974287496083,-0.0,-0.07238481342086446,2.45,0
0,PINN,w0.03,6,0.0,0.03,0.0,-0.03866535981818174,0.0,-0.04897291811980804,3.341666666666667,0
0,PINN,w0.03,7,0.0,0.03,-0.0,0.021863168991838915,-0.0,-0.01429802420191208,3.3333333333333335,0
0,PINN,w0.03,8,0.0,0.03,0.0,-0.01843812499527216,0.0,-0.0031437140757381668,5.833333333333333,0
0,PINN,w0.03,9,0.0,0.03,0.0,-0.031386116259468404,0.0,-0.01907995335224306,5.833333333333333,0
0,PINN,w0.03,10,0.0,0.03,0.0,-0.03733658061036598,0.0,-0.048766732353750196,3.341666666666667,0
0,PINN,w0.03,11,0.0,0.03,0.0,-0.03337276030559206,-0.0,0.02678631303324141,4.716666666666667,0
0,PINN,w0.03,12,0.0,0.03,0.0,-0.02235553401682148,-0.0,-0.032506208632095045,3.5833333333333335,0
0,PINN,w0.03,13,0.0,0.03,0.0,0.017816362488715536,0.0,-0.008914018227671029,3.5833333333333335,0
0,PINN,w0.03,14,0.0,0.03,-0.0,0.03038241133373997,0.0,-0.003910128224240182,3.341666666666667,0
0,PINN,w0.03,15,0.0,0.03,-0.0,-0.006025171566548239,0.0,0.010035505980967722,5.833333333333333,0
0,PINN,w0.03,16,0.0,0.03,0.0,-0.03134154090653342,0.0,-0.02277483201173567,5.841666666666667,0
0,PINN,w0.03,17,0.0,0.03,0.0,0.023513374131320174,-0.0,0.026995927986165735,5.841666666666667,0
0,PINN,w0.03,18,0.0,0.03,-0.0,-0.023377370724130226,-0.0,0.013710234613318523,5.591666666666667,0
0,PINN,w0.03,19,0.0,0.03,0.0,-0.010040725732854828,0.0,-0.0048183100596827415,5.841666666666667,0
0,PINN,w0.09,0,0.0,0.09,0.0,-0.0974290843626176,0.0,0.023926553253048963,2.7583333333333333,0
0,PINN,w0.09,1,0.0,0.09,0.0,-0.2010219780218205,0.0,0.0029252377749017316,1.5916666666666666,0
0,PINN,w0.09,2,0.0,0.09,0.0,0.26421539449636505,0.0,0.05108179544953152,1.3333333333333333,0
0,PINN,w0.09,3,0.0,0.09,0.0,0.23892545595017503,-0.0,0.06669757760713645,1.6,0
0,PINN,w0.09,4,0.0,0.09,0.0,0.02738292682076071,0.0,0.03433933842886654,5.841666666666667,0
0,PINN,w0.09,5,0.0,0.09,-0.0,0.08509192286248825,-0.0,-0.21715444026259337,1.0583333333333333,0
0,PINN,w0.09,6,0.0,0.09,0.0,-0.11599607945454522,0.0,-0.14691875435942411,2.466666666666667,0
0,PINN,w0.09,7,0.0,0.09,-0.0,0.06558950697551674,-0.0,-0.04289407260573624,2.45,0
0,PINN,w0.09,8,0.0,0.09,0.0,-0.05531437498581648,0.0,-0.0094311422272145,5.591666666666667,0
0,PINN,w0.09,9,0.0,0.09,0.0,-0.09415834877840522,0.0,-0.05723986005672919,5.825,0
0,PINN,w0.09,10,0.0,0.09,0.0,-0.11200974183109795,0.0,-0.14630019706125058,2.466666666666667,0
0,PINN,w0.09,11,0.0,0.09,0.0,-0.10011828091677617,-0.0,0.08035893909972422,1.9583333333333333,0
0,PINN,w0.09,12,0.0,0.09,0.0,-0.06706660205046444,-0.0,-0.09751862589628513,3.075,0
0,PINN,w0.09,13,0.0,0.09,0.0,0.05344908746614661,0.0,-0.02674205468301309,2.475,0
0,PINN,w0.09,14,0.0,0.09,-0.0,0.09114723400121992,0.0,-0.011730384672720546,2.466666666666667,0
0,PINN,w0.09,15,0.0,0.09,-0.0,-0.018075514699644718,0.0,0.030106517942903165,5.325,0
0,PINN,w0.09,16,0.0,0.09,0.0,-0.09402462271960027,0.0,-0.068324496035207,3.6083333333333334,0
0,PINN,w0.09,17,0.0,0.09,0.0,0.07054012239396051,-0.0,0.0809877839584972,5.833333333333333,0
0,PINN,w0.09,18,0.0,0.09,-0.0,-0.07013211217239068,-0.0,0.04113070383995557,2.7583333333333333,0
0,PINN,w0.09,19,0.0,0.09,0.0,-0.030122177198564484,0.0,-0.014454930179048225,5.833333333333333,0
0,PINN,w0.2,0,0.0,0.2,0.0,-0.21650907636137245,0.0,0.05317011834010881,1.35,0
0,PINN,w0.2,1,0.0,0.2,0.0,-0.4467155067151567,0.0,0.006500528388670515,0.45,0
0,PINN,w0.2,2,0.0,0.2,0.0,0.5871453211030334,0.0,0.11351510099895895,0.4083333333333333,0
0,PINN,w0.2,3,0.0,0.2,0.0,0.5309454576670557,-0.0,0.1482168391269699,0.425,0
0,PINN,w0.2,4,0.0,0.2,0.0,0.060850948490579364,0.0,0.07630964095303676,5.6,0
0,PINN,w0.2,5,0.0,0.2,-0.0,0.18909316191664058,-0.0,-0.4825654228057631,0.775,0
0,PINN,w0.2,6,0.0,0.2,0.0,-0.257769065454545,0.0,-0.3264861207987203,2.1416666666666666,0
0,PINN,w0.2,7,0.0,0.2,-0.0,0.14575445994559277,-0.0,-0.09532016134608054,1.3333333333333333,0
0,PINN,w0.2,8,0.0,0.2,0.0,-0.12292083330181441,0.0,-0.02095809383825445,2.775,0
0,PINN,w0.2,9,0.0,0.2,0.0,-0.20924077506312272,0.0,-0.12719968901495377,5.041666666666667,0
0,PINN,w0.2,10,0.0,0.2,0.0,-0.2489105374024399,0.0,-0.32511154902500133,2.1416666666666666,0
0,PINN,w0.2,11,0.0,0.2,0.0,-0.22248506870394708,-0.0,0.1785754202216094,0.8,0
0,PINN,w0.2,12,0.0,0.2,0.0,-0.14903689344547655,-0.0,-0.2167080575473003,2.191666666666667,0
0,PINN,w0.2,13,0.0,0.2,0.0,0.11877574992477025,0.0,-0.059426788184473535,1.95,0
0,PINN,w0.2,14,0.0,0.2,-0.0,0.20254940889159984,0.0,-0.026067521494934548,1.3333333333333333,0
0,PINN,w0.2,15,0.0,0.2,-0.0,-0.04016781044365493,0.0,0.06690337320645148,2.7666666666666666,0
0,PINN,w0.2,16,0.0,0.2,0.0,-0.20894360604355616,0.0,-0.15183221341157116,3.341666666666667,0
0,PINN,w0.2,17,0.0,0.2,0.0,0.1567558275421345,-0.0,0.1799728532411049,3.6083333333333334,0
0,PINN,w0.2,18,0.0,0.2,-0.0,-0.1558491381608682,-0.0,0.09140156408879016,1.5916666666666666,0
0,PINN,w0.2,19,0.0,0.2,0.0,-0.06693817155236552,0.0,-0.03212206706455161,5.825,0
0,PINN,joint_0.45_0.09,0,0.45,0.09,0.6099420785993886,-0.0974290843626176,0.06560394811521461,0.023926553253048963,2.475,0
0,PINN,joint_0.45_0.09,1,0.45,0.09,0.022677740829568662,-0.2010219780218205,0.6044718106930979,0.0029252377749017316,0.8,0
0,PINN,joint_0.45_0.09,2,0.45,0.09,0.43461001165010443,0.26421539449636505,0.1681811606144003,0.05108179544953152,0.7833333333333333,0
0,PINN,joint_0.45_0.09,3,0.45,0.09,0.42531623267454466,0.23892545595017503,-0.07254186021095578,0.06669757760713645,0.7916666666666666,0
0,PINN,joint_0.45_0.09,4,0.45,0.09,0.5574992451379928,0.02738292682076071,0.3473546683396988,0.03433933842886654,2.475,0
0,PINN,joint_0.45_0.09,5,0.45,0.09,-0.2771716226655792,0.08509192286248825,-0.32028106436741877,-0.21715444026259337,1.0583333333333333,0
0,PINN,joint_0.45_0.09,6,0.45,0.09,0.1959040917352398,-0.11599607945454522,0.6148109848761856,-0.14691875435942411,5.816666666666666,0
0,PINN,joint_0.45_0.09,7,0.45,0.09,-0.058562268478374944,0.06558950697551674,-0.13751228554411513,-0.04289407260573624,2.2,0
0,PINN,joint_0.45_0.09,8,0.45,0.09,0.9431103696620164,-0.05531437498581648,0.1336100813376083,-0.0094311422272145,1.9166666666666667,0
0,PINN,joint_0.45_0.09,9,0.45,0.09,0.006306976353056025,-0.09415834877840522,0.1981732837898205,-0.05723986005672919,4.708333333333333,0
0,PINN,joint_0.45_0.09,10,0.45,0.09,0.25947596773702386,-0.11200974183109795,0.0004752820313086506,-0.14630019706125058,2.175,0
0,PINN,joint_0.45_0.09,11,0.45,0.09,0.9258666788874662,-0.10011828091677617,-0.24574497809896892,0.08035893909972422,1.9416666666666667,0
0,PINN,joint_0.45_0.09,12,0.45,0.09,0.27486905141009205,-0.06706660205046444,-0.21921289048499168,-0.09751862589628513,2.158333333333333,0
0,PINN,joint_0.45_0.09,13,0.45,0.09,0.17270600975282616,0.05344908746614661,0.46015585163921796,-0.02674205468301309,4.2,0
0,PINN,joint_0.45_0.09,14,0.45,0.09,-0.021493776459925548,0.09114723400121992,0.7534640583117633,-0.011730384672720546,3.341666666666667,0
0,PINN,joint_0.45_0.09,15,0.45,0.09,-0.3998865833213822,-0.018075514699644718,0.6262462172257223,0.030106517942903165,1.0666666666666667,0
0,PINN,joint_0.45_0.09,16,0.45,0.09,0.17419162442526367,-0.09402462271960027,0.9654542234962609,-0.068324496035207,1.6,0
0,PINN,joint_0.45_0.09,17,0.45,0.09,0.04905795548046185,0.07054012239396051,-0.5811862283279311,0.0809877839584972,2.191666666666667,0
0,PINN,joint_0.45_0.09,18,0.45,0.09,-0.39890355019509127,-0.07013211217239068,-0.2999404552223789,0.04113070383995557,1.95,0
0,PINN,joint_0.45_0.09,19,0.45,0.09,0.5919403044999825,-0.030122177198564484,0.19119109158292924,-0.014454930179048225,2.191666666666667,0
0,PINN,det_joint_0.45_0.09,0,0.45,0.09,0.45,0.09,0.45,0.09,6.458333333333333,0
0,MLP_lam0,clean,0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0
0,MLP_lam0,th0.1,0,0.1,0.0,0.13554268413319748,-0.0,0.014578655136714355,0.0,2.175,0
0,MLP_lam0,th0.1,1,0.1,0.0,0.005039497962126369,-0.0,0.1343270690429106,0.0,2.466666666666667,0
0,MLP_lam0,th0.1,2,0.1,0.0,0.09658000258891208,0.0,0.03737359124764451,0.0,2.183333333333333,0
0,MLP_lam0,th0.1,3,0.1,0.0,0.09451471837212104,0.0,-0.016120413380212396,0.0,2.175,0
0,MLP_lam0,th0.1,4,0.1,0.0,0.12388872114177615,0.0,0.07718992629771083,0.0,2.183333333333333,0
0,MLP_lam0,th0.1,5,0.1,0.0,-0.06159369392568427,0.0,-0.07117356985942638,-0.0,2.2,0
0,MLP_lam0,th0.1,6,0.1,0.0,0.043534242607831064,-0.0,0.13662466330581902,-0.0,2.4583333333333335,0
0,MLP_lam0,th0.1,7,0.1,0.0,-0.013013837439638876,0.0,-0.030558285676470027,-0.0,2.191666666666667,0
0,MLP_lam0,th0.1,8,0.1,0.0,0.20958008214711477,-0.0,0.02969112918613518,-0.0,1.95,0
0,MLP_lam0,th0.1,9,0.1,0.0,0.0014015503006791167,-0.0,0.044038507508848995,-0.0,2.2083333333333335,0
0,MLP_lam0,th0.1,10,0.1,0.0,0.05766132616378307,-0.0,0.00010561822917970012,-0.0,2.183333333333333,0
0,MLP_lam0,th0.1,11,0.1,0.0,0.20574815086388135,-0.0,-0.05460999513310421,0.0,1.9416666666666667,0
0,MLP_lam0,th0.1,12,0.1,0.0,0.0610820114244649,-0.0,-0.04871397566333149,-0.0,2.183333333333333,0
0,MLP_lam0,th0.1,13,0.1,0.0,0.03837911327840581,0.0,0.10225685591982621,-0.0,2.4583333333333335,0
0,MLP_lam0,th0.1,14,0.1,0.0,-0.004776394768872343,0.0,0.16743645740261406,-0.0,2.475,0
0,MLP_lam0,th0.1,15,0.1,0.0,-0.08886368518252938,-0.0,0.1391658260501605,0.0,3.066666666666667,0
0,MLP_lam0,th0.1,16,0.1,0.0,0.03870924987228081,-0.0,0.21454538299916903,-0.0,2.475,0
0,MLP_lam0,th0.1,17,0.1,0.0,0.010901767884547078,0.0,-0.12915249518398467,0.0,2.175,0
0,MLP_lam0,th0.1,18,0.1,0.0,-0.08864523337668695,-0.0,-0.06665343449386198,0.0,2.2083333333333335,0
0,MLP_lam0,th0.1,19,0.1,0.0,0.131542289888885,-0.0,0.04248690924065094,-0.0,2.183333333333333,0
0,MLP_lam0,th0.45,0,0.45,0.0,0.6099420785993886,-0.0,0.06560394811521461,0.0,1.3333333333333333,0
0,MLP_lam0,th0.45,1,0.45,0.0,0.022677740829568662,-0.0,0.6044718106930979,0.0,6.175,0
0,MLP_lam0,th0.45,2,0.45,0.0,0.43461001165010443,0.0,0.1681811606144003,0.0,1.925,0
0,MLP_lam0,th0.45,3,0.45,0.0,0.42531623267454466,0.0,-0.07254186021095578,0.0,1.9083333333333334,0
0,MLP_lam0,th0.45,4,0.45,0.0,0.5574992451379928,0.0,0.3473546683396988,0.0,1.925,0
0,MLP_lam0,th0.45,5,0.45,0.0,-0.2771716226655792,0.0,-0.32028106436741877,-0.0,2.2,0
0,MLP_lam0,th0.45,6,0.45,0.0,0.1959040917352398,-0.0,0.6148109848761856,-0.0,3.091666666666667,0
0,MLP_lam0,th0.45,7,0.45,0.0,-0.058562268478374944,0.0,-0.13751228554411513,-0.0,2.183333333333333,0
0,MLP_lam0,th0.45,8,0.45,0.0,0.9431103696620164,-0.0,0.1336100813376083,-0.0,1.05,0
0,MLP_lam0,th0.45,9,0.45,0.0,0.006306976353056025,-0.0,0.1981732837898205,-0.0,2.4833333333333334,0
0,MLP_lam0,th0.45,10,0.45,0.0,0.25947596773702386,-0.0,0.0004752820313086506,-0.0,1.9333333333333333,0
0,MLP_lam0,th0.45,11,0.45,0.0,0.9258666788874662,-0.0,-0.24574497809896892,0.0,1.025,0
0,MLP_lam0,th0.45,12,0.45,0.0,0.27486905141009205,-0.0,-0.21921289048499168,-0.0,1.9083333333333334,0
0,MLP_lam0,th0.45,13,0.45,0.0,0.17270600975282616,0.0,0.46015585163921796,-0.0,3.058333333333333,0
0,MLP_lam0,th0.45,14,0.45,0.0,-0.021493776459925548,0.0,0.7534640583117633,-0.0,7.325,0
0,MLP_lam0,th0.45,15,0.45,0.0,-0.3998865833213822,-0.0,0.6262462172257223,0.0,2.2083333333333335,0
0,MLP_lam0,th0.45,16,0.45,0.0,0.17419162442526367,-0.0,0.9654542234962609,-0.0,7.308333333333334,0
0,MLP_lam0,th0.45,17,0.45,0.0,0.04905795548046185,0.0,-0.5811862283279311,0.0,1.3333333333333333,0
0,MLP_lam0,th0.45,18,0.45,0.0,-0.39890355019509127,-0.0,-0.2999404552223789,0.0,2.4833333333333334,0
0,MLP_lam0,th0.45,19,0.45,0.0,0.5919403044999825,-0.0,0.19119109158292924,-0.0,1.9083333333333334,0
0,MLP_lam0,th0.5,0,0.5,0.0,0.6777134206659874,-0.0,0.07289327568357178,0.0,1.325,0
0,MLP_lam0,th0.5,1,0.5,0.0,0.025197489810631843,-0.0,0.6716353452145531,0.0,6.191666666666666,0
0,MLP_lam0,th0.5,2,0.5,0.0,0.4829000129445604,0.0,0.18686795623822253,0.0,1.925,0
0,MLP_lam0,th0.5,3,0.5,0.0,0.4725735918606052,0.0,-0.08060206690106199,0.0,1.3333333333333333,0
0,MLP_lam0,th0.5,4,0.5,0.0,0.6194436057088808,0.0,0.38594963148855416,0.0,1.925,0
0,MLP_lam0,th0.5,5,0.5,0.0,-0.30796846962842134,0.0,-0.3558678492971319,-0.0,2.2,0
0,MLP_lam0,th0.5,6,0.5,0.0,0.2176712130391553,-0.0,0.683123316529095,-0.0,3.341666666666667,0
0,MLP_lam0,th0.5,7,0.5,0.0,-0.06506918719819438,0.0,-0.15279142838235013,-0.0,2.183333333333333,0
0,MLP_lam0,th0.5,8,0.5,0.0,1.0479004107355738,-0.0,0.1484556459306759,-0.0,1.0416666666666667,0
0,MLP_lam0,th0.5,9,0.5,0.0,0.0070077515033955835,-0.0,0.22019253754424498,-0.0,3.058333333333333,0
0,MLP_lam0,th0.5,10,0.5,0.0,0.28830663081891533,-0.0,0.0005280911458985006,-0.0,1.9333333333333333,0
0,MLP_lam0,th0.5,11,0.5,0.0,1.0287407543194067,-0.0,-0.273049975665521,0.0,1.0166666666666666,0
0,MLP_lam0,th0.5,12,0.5,0.0,0.3054100571223245,-0.0,-0.2435698783166574,-0.0,1.3416666666666666,0
0,MLP_lam0,th0.5,13,0.5,0.0,0.19189556639202907,0.0,0.5112842795991311,-0.0,3.066666666666667,0
0,MLP_lam0,th0.5,14,0.5,0.0,-0.023881973844361717,0.0,0.8371822870130703,-0.0,3.6166666666666667,0
0,MLP_lam0,th0.5,15,0.5,0.0,-0.4443184259126469,-0.0,0.6958291302508025,0.0,1.6083333333333334,0
0,MLP_lam0,th0.5,16,0.5,0.0,0.19354624936140405,-0.0,1.0727269149958452,-0.0,7.341666666666667,0
0,MLP_lam0,th0.5,17,0.5,0.0,0.054508839422735385,0.0,-0.6457624759199234,0.0,1.325,0
0,MLP_lam0,th0.5,18,0.5,0.0,-0.4432261668834347,-0.0,-0.33326717246930987,0.0,3.058333333333333,0
0,MLP_lam0,th0.5,19,0.5,0.0,0.657711449444425,-0.0,0.2124345462032547,-0.0,1.9,0
0,MLP_lam0,th1.0,0,1.0,0.0,1.3554268413319748,-0.0,0.14578655136714355,0.0,1.025,0
0,MLP_lam0,th1.0,1,1.0,0.0,0.050394979621263686,-0.0,1.3432706904291063,0.0,1.6,0
0,MLP_lam0,th1.0,2,1.0,0.0,0.9658000258891208,0.0,0.37373591247644505,0.0,1.325,0
0,MLP_lam0,th1.0,3,1.0,0.0,0.9451471837212104,0.0,-0.16120413380212398,0.0,1.0333333333333334,0
0,MLP_lam0,th1.0,4,1.0,0.0,1.2388872114177616,0.0,0.7718992629771083,0.0,1.3333333333333333,0
0,MLP_lam0,th1.0,5,1.0,0.0,-0.6159369392568427,0.0,-0.7117356985942638,-0.0,2.45,0
0,MLP_lam0,th1.0,6,1.0,0.0,0.4353424260783106,-0.0,1.36624663305819,-0.0,7.325,0
0,MLP_lam0,th1.0,7,1.0,0.0,-0.13013837439638876,0.0,-0.30558285676470026,-0.0,2.175,0
0,MLP_lam0,th1.0,8,1.0,0.0,2.0958008214711477,-0.0,0.2969112918613518,-0.0,0.7666666666666667,0
0,MLP_lam0,th1.0,9,1.0,0.0,0.014015503006791167,-0.0,0.44038507508848995,-0.0,3.575,0
0,MLP_lam0,th1.0,10,1.0,0.0,0.5766132616378307,-0.0,0.0010561822917970012,-0.0,1.3333333333333333,0
0,MLP_lam0,th1.0,11,1.0,0.0,2.0574815086388134,-0.0,-0.546099951331042,0.0,0.7416666666666667,0
0,MLP_lam0,th1.0,12,1.0,0.0,0.610820114244649,-0.0,-0.4871397566333148,-0.0,1.0333333333333334,0
0,MLP_lam0,th1.0,13,1.0,0.0,0.38379113278405813,0.0,1.0225685591982623,-0.0,6.158333333333333,0
0,MLP_lam0,th1.0,14,1.0,0.0,-0.047763947688723433,0.0,1.6743645740261406,-0.0,1.0666666666666667,0
0,MLP_lam0,th1.0,15,1.0,0.0,-0.8886368518252938,-0.0,1.391658260501605,0.0,1.0333333333333334,0
0,MLP_lam0,th1.0,16,1.0,0.0,0.3870924987228081,-0.0,2.1454538299916903,-0.0,1.0666666666666667,0
0,MLP_lam0,th1.0,17,1.0,0.0,0.10901767884547077,0.0,-1.2915249518398468,0.0,1.025,0
0,MLP_lam0,th1.0,18,1.0,0.0,-0.8864523337668694,-0.0,-0.6665343449386197,0.0,3.341666666666667,0
0,MLP_lam0,th1.0,19,1.0,0.0,1.31542289888885,-0.0,0.4248690924065094,-0.0,1.0416666666666667,0
0,MLP_lam0,w0.03,0,0.0,0.03,0.0,-0.03247636145420586,0.0,0.00797551775101632,2.466666666666667,0
0,MLP_lam0,w0.03,1,0.0,0.03,0.0,-0.06700732600727351,0.0,0.0009750792583005772,3.058333333333333,0
0,MLP_lam0,w0.03,2,0.0,0.03,0.0,0.08807179816545502,0.0,0.017027265149843842,1.9416666666666667,0
0,MLP_lam0,w0.03,3,0.0,0.03,0.0,0.07964181865005834,-0.0,0.02223252586904548,1.95,0
0,MLP_lam0,w0.03,4,0.0,0.03,0.0,0.009127642273586903,0.0,0.011446446142955513,2.2,0
