tag,fps,rel_deg,lead_n,pred_n,model,level,rep,sigma_theta_deg,sigma_omega,dth1_deg,dw1,dth2_deg,dw2,horizon_s,censored,horizon_vs_ideal_s,censored_vs_ideal
1430,59.975,101.3,239,239,Analytic,w0.2,13,0.0,0.2,0.0,-0.0569567103094057,0.0,-0.14800952433927558,0.4668607210997493,0,1.4339293576635157,0
1430,59.975,101.3,239,239,Analytic,w0.2,14,0.0,0.2,0.0,-0.20056524869745843,-0.0,-0.04295096545430885,0.516881512646151,0,0.8336798591066952,0
1430,59.975,101.3,239,239,Analytic,w0.2,15,0.0,0.2,0.0,-0.16460291404085112,0.0,0.24557468459138804,0.4168399295533476,0,2.05085245340247,0
1430,59.975,101.3,239,239,Analytic,w0.2,16,0.0,0.2,-0.0,0.3752717345550571,-0.0,0.06434278668611997,0.20008316618560684,0,0.6002494985568205,0
1430,59.975,101.3,239,239,Analytic,w0.2,17,0.0,0.2,-0.0,-0.013274327670515071,-0.0,-0.05453589355255102,0.4001663323712137,0,1.9841580646739345,0
1430,59.975,101.3,239,239,Analytic,w0.2,18,0.0,0.2,0.0,0.04414974794379654,0.0,-0.06731963708703796,0.26677755491414246,0,2.400997994227282,0
1430,59.975,101.3,239,239,Analytic,w0.2,19,0.0,0.2,-0.0,-0.18106308883675165,0.0,0.01106777711627491,0.4835343182818832,0,0.8503534562888291,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,0,0.45,0.09,0.12584862617741985,-0.06423451242604175,-0.147262166124926,-0.04504583652899494,0.4335135267354815,0,1.917463675945399,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,1,0.45,0.09,-0.4562124260528111,-0.03165057606251121,0.26754429424601217,-0.043891453885780626,0.4168399295533476,0,1.900790078763265,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,2,0.45,0.09,0.32129452071127446,-0.1407294463071195,0.12428148746797497,0.07473573054364874,0.4501871239176154,0,1.4339293576635157,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,3,0.45,0.09,0.1988697881751067,-0.17176459438553934,0.2022166963223087,0.04162001211466406,0.4835343182818832,0,0.8503534562888291,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,4,0.45,0.09,-0.7167065586586969,0.005800544891244798,0.26345475824617837,0.03292914524246044,0.31679834646054417,0,2.0175052590382023,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,5,0.45,0.09,-0.6031862475363519,-0.006649322178105997,-0.6264098738057287,-0.02723563962646485,0.30012474927841026,0,2.084199647766738,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,6,0.45,0.09,1.0575751475886905,0.1104379470213849,-0.42995217734498276,-0.08308910405875948,0.23343036054987465,0,1.884116481581131,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,7,0.45,0.09,-0.041146321070645704,0.12277174273207596,0.6681360757838313,-0.15016973640604023,0.26677755491414246,0,2.0175052590382023,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,8,0.45,0.09,0.5535649613069883,0.018492938167784155,-0.2685808390454166,-0.14671485318413713,0.26677755491414246,0,1.9841580646739345,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,9,0.45,0.09,0.056978529320482856,0.15744372194721853,0.2714424852606355,0.14184268969325228,0.23343036054987465,0,0.8336798591066952,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,10,0.45,0.09,-0.6427765685214725,0.0016798209395287782,-0.44194791403945466,-0.043981435410000394,0.31679834646054417,0,2.067526050584604,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,11,0.45,0.09,0.6435944565404127,0.12918621467507874,-0.9429456820410839,-0.08331620028937324,0.23343036054987465,0,1.4172557604813818,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,12,0.45,0.09,-0.20761001748205773,0.02821191350653593,-0.5681569716682554,-0.009276519073306778,0.26677755491414246,0,2.0008316618560684,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,13,0.45,0.09,1.0008663380359255,-0.025630519639232564,1.1318075332637512,-0.06660428595267401,0.4668607210997493,0,0.867027053470963,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,14,0.45,0.09,0.6639757166453473,-0.09025436191385629,-0.33031277642018547,-0.01932793445443898,0.4501871239176154,0,0.867027053470963,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,15,0.45,0.09,0.24802126182949477,-0.07407131131838299,0.41985494288277314,0.11050860806612461,0.4001663323712137,0,2.067526050584604,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,16,0.45,0.09,-0.2291122915175465,0.16887228054977566,-0.22748579499964494,0.02895425400875398,0.23343036054987465,0,0.8336798591066952,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,17,0.45,0.09,-0.2824582509489867,-0.005973447451731782,-0.09986836345656351,-0.024541152098647958,0.350145540824812,0,2.05085245340247,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,18,0.45,0.09,0.2819992241234916,0.01986738657470844,0.15780090440253922,-0.03029383668916708,0.28345115209627636,0,3.084615478694772,0
1430,59.975,101.3,239,239,Analytic,joint_0.45_0.09,19,0.45,0.09,-0.25771825345960825,-0.08147838997653824,0.7602926539222516,0.004980499702323709,0.4501871239176154,0,1.4339293576635157,0
